scenario,run,demand,supply,reserve,available_supply,shortage,shortage_event
stress_demand,3995,114.03300515,98.71846376,5.0,103.71846376,10.3145414,True
stress_demand,3996,108.22747803,92.88321274,5.0,97.88321274,10.34426529,True
stress_demand,3997,129.89255961,88.24430026,5.0,93.24430026,36.64825935,True
stress_demand,3998,61.51506011,103.38259467,5.0,108.38259467,0.0,False
stress_demand,3999,99.05348446,92.95122782,5.0,97.95122782,1.10225664,True
stress_demand,4000,136.08281366,85.23939362,5.0,90.23939362,45.84342005,True
stress_demand,4001,46.52365358,78.60473655,5.0,83.60473655,0.0,False
stress_demand,4002,119.18074553,76.99359014,5.0,81.99359014,37.18715539,True
stress_demand,4003,89.0344077,91.9646217,5.0,96.9646217,0.0,False
stress_demand,4004,89.62462617,90.1375889,5.0,95.1375889,0.0,False
stress_demand,4005,113.1531534,85.88360458,5.0,90.88360458,22.26954882,True
stress_demand,4006,62.52890429,74.23701709,5.0,79.23701709,0.0,False
stress_demand,4007,97.88475058,92.37442038,5.0,97.37442038,0.5103302,True
stress_demand,4008,136.71248819,88.34872437,5.0,93.34872437,43.36376382,True
stress_demand,4009,102.02082921,101.66116964,5.0,106.66116964,0.0,False
stress_demand,4010,63.52669141,93.62179825,5.0,98.62179825,0.0,False
stress_demand,4011,128.19104381,96.66522343,5.0,101.66522343,26.52582037,True
stress_demand,4012,58.06028189,73.72613286,5.0,78.72613286,0.0,False
stress_demand,4013,92.56320733,102.21941442,5.0,107.21941442,0.0,False
stress_demand,4014,116.23682274,82.74181805,5.0,87.74181805,28.4950047,True
stress_demand,4015,143.17127003,94.5452068,5.0,99.5452068,43.62606323,True
stress_demand,4016,106.70287698,83.49745715,5.0,88.49745715,18.20541984,True
stress_demand,4017,122.15489146,98.97376539,5.0,103.97376539,18.18112607,True
stress_demand,4018,96.78184642,94.46462301,5.0,99.46462301,0.0,False
stress_demand,4019,108.71494503,82.28032403,5.0,87.28032403,21.434621,True
stress_demand,4020,162.06602025,71.3532733,5.0,76.3532733,85.71274694,True
stress_demand,4021,103.34391514,84.83484798,5.0,89.83484798,13.50906716,True
stress_demand,4022,129.35168041,103.61512663,5.0,108.61512663,20.73655378,True
stress_demand,4023,77.10191281,102.23280754,5.0,107.23280754,0.0,False
stress_demand,4024,134.72130589,101.84376243,5.0,106.84376243,27.87754345,True
stress_demand,4025,117.23010072,93.07622607,5.0,98.07622607,19.15387465,True
stress_demand,4026,74.76212826,107.54909312,5.0,112.54909312,0.0,False
stress_demand,4027,90.15961638,68.06711172,5.0,73.06711172,17.09250466,True
stress_demand,4028,108.70646481,101.69761057,5.0,106.69761057,2.00885424,True
stress_demand,4029,32.80850071,83.10300498,5.0,88.10300498,0.0,False
stress_demand,4030,94.52796542,91.82153142,5.0,96.82153142,0.0,False
stress_demand,4031,137.43323859,101.05707437,5.0,106.05707437,31.37616422,True
stress_demand,4032,107.98897154,98.75897312,5.0,103.75897312,4.22999842,True
stress_demand,4033,94.7217978,102.4432106,5.0,107.4432106,0.0,False
stress_demand,4034,142.39537387,78.40639008,5.0,83.40639008,58.98898378,True
stress_demand,4035,116.77095934,99.11487741,5.0,104.11487741,12.65608193,True
stress_demand,4036,81.73035587,107.67220993,5.0,112.67220993,0.0,False
stress_demand,4037,60.34991842,90.64734416,5.0,95.64734416,0.0,False
stress_demand,4038,105.21439193,96.62465174,5.0,101.62465174,3.58974019,True
stress_demand,4039,150.13446029,81.04486363,5.0,86.04486363,64.08959665,True
stress_demand,4040,136.01737195,108.67772052,5.0,113.67772052,22.33965143,True
stress_demand,4041,80.52634794,85.57148722,5.0,90.57148722,0.0,False
stress_demand,4042,88.4659116,90.72953374,5.0,95.72953374,0.0,False
stress_demand,4043,101.86433298,107.54861424,5.0,112.54861424,0.0,False
stress_demand,4044,162.08518087,85.88584895,5.0,90.88584895,71.19933193,True
stress_demand,4045,223.49405787,82.62667834,5.0,87.62667834,135.86737953,True
stress_demand,4046,124.47225665,76.60834307,5.0,81.60834307,42.86391358,True
stress_demand,4047,170.67637775,91.093607,5.0,96.093607,74.58277075,True
stress_demand,4048,135.90139737,84.24580121,5.0,89.24580121,46.65559616,True
stress_demand,4049,108.91374046,92.73566575,5.0,97.73566575,11.17807471,True
stress_demand,4050,143.63582741,91.68222641,5.0,96.68222641,46.953601,True
stress_demand,4051,146.10679464,88.69089341,5.0,93.69089341,52.41590123,True
stress_demand,4052,189.6711484,89.34352421,5.0,94.34352421,95.32762419,True
stress_demand,4053,95.89372425,103.533962,5.0,108.533962,0.0,False
stress_demand,4054,123.35994982,94.76162395,5.0,99.76162395,23.59832587,True
stress_demand,4055,135.39500126,92.33864828,5.0,97.33864828,38.05635298,True
stress_demand,4056,88.91737888,98.00591332,5.0,103.00591332,0.0,False
stress_demand,4057,202.81862554,85.04372371,5.0,90.04372371,112.77490184,True
stress_demand,4058,96.20243337,95.6314605,5.0,100.6314605,0.0,False
stress_demand,4059,100.98477769,85.53130788,5.0,90.53130788,10.45346982,True
stress_demand,4060,89.46595672,83.72135518,5.0,88.72135518,0.74460155,True
stress_demand,4061,93.00328157,89.51352797,5.0,94.51352797,0.0,False
stress_demand,4062,124.72333594,81.67497488,5.0,86.67497488,38.04836105,True
stress_demand,4063,124.41604273,87.12527315,5.0,92.12527315,32.29076958,True
stress_demand,4064,118.39534159,106.12576741,5.0,111.12576741,7.26957418,True
stress_demand,4065,70.71166718,89.57519669,5.0,94.57519669,0.0,False
stress_demand,4066,94.93282358,84.24838374,5.0,89.24838374,5.68443985,True
stress_demand,4067,77.80946228,93.62942187,5.0,98.62942187,0.0,False
stress_demand,4068,76.90528272,94.14837475,5.0,99.14837475,0.0,False
stress_demand,4069,88.83319018,85.84051191,5.0,90.84051191,0.0,False
stress_demand,4070,79.21093618,89.64305399,5.0,94.64305399,0.0,False
stress_demand,4071,77.22638509,103.43437186,5.0,108.43437186,0.0,False
stress_demand,4072,124.36752098,102.38219454,5.0,107.38219454,16.98532644,True
stress_demand,4073,71.77374172,94.60038265,5.0,99.60038265,0.0,False
stress_demand,4074,138.48716403,97.74101353,5.0,102.74101353,35.7461505,True
stress_demand,4075,149.72030827,102.86163375,5.0,107.86163375,41.85867451,True
stress_demand,4076,116.78707634,90.00921152,5.0,95.00921152,21.77786482,True
stress_demand,4077,141.64725191,94.03503464,5.0,99.03503464,42.61221727,True
stress_demand,4078,55.24239434,86.06531243,5.0,91.06531243,0.0,False
stress_demand,4079,140.42444708,104.29704843,5.0,109.29704843,31.12739864,True
stress_demand,4080,61.26744176,93.28174351,5.0,98.28174351,0.0,False
stress_demand,4081,99.59453884,91.47383604,5.0,96.47383604,3.1207028,True
stress_demand,4082,111.67330614,74.73660916,5.0,79.73660916,31.93669699,True
stress_demand,4083,116.14878457,101.09197751,5.0,106.09197751,10.05680706,True
stress_demand,4084,100.94635288,87.62346369,5.0,92.62346369,8.32288919,True
stress_demand,4085,187.52102889,84.86755944,5.0,89.86755944,97.65346944,True
stress_demand,4086,131.26015714,98.03592169,5.0,103.03592169,28.22423545,True
stress_demand,4087,100.21144694,110.69511685,5.0,115.69511685,0.0,False
stress_demand,4088,93.77517472,82.10631573,5.0,87.10631573,6.66885899,True
stress_demand,4089,75.18512715,104.5138747,5.0,109.5138747,0.0,False
stress_demand,4090,103.06204827,87.57331164,5.0,92.57331164,10.48873663,True
stress_demand,4091,117.82515149,77.89463027,5.0,82.89463027,34.93052123,True
stress_demand,4092,72.99352982,90.05669644,5.0,95.05669644,0.0,False
stress_demand,4093,97.61299109,78.79120034,5.0,83.79120034,13.82179075,True
stress_demand,4094,91.88652922,82.17240465,5.0,87.17240465,4.71412457,True
stress_demand,4095,144.94565459,75.97308029,5.0,80.97308029,63.97257431,True
stress_demand,4096,154.03987096,78.61620322,5.0,83.61620322,70.42366774,True
stress_demand,4097,171.41095165,87.64139372,5.0,92.64139372,78.76955793,True
stress_demand,4098,74.34750785,79.23147533,5.0,84.23147533,0.0,False
stress_demand,4099,108.94254721,99.75421304,5.0,104.75421304,4.18833418,True
stress_demand,4100,93.8330264,85.83143785,5.0,90.83143785,3.00158855,True
stress_demand,4101,103.78576102,83.47089764,5.0,88.47089764,15.31486339,True
stress_demand,4102,202.23706442,95.22951595,5.0,100.22951595,102.00754847,True
stress_demand,4103,103.07288886,85.42678633,5.0,90.42678633,12.64610253,True
stress_demand,4104,100.12047579,94.75108245,5.0,99.75108245,0.36939334,True
stress_demand,4105,105.48102844,86.53546129,5.0,91.53546129,13.94556715,True
stress_demand,4106,127.38693166,92.02357717,5.0,97.02357717,30.36335448,True
stress_demand,4107,159.65204507,58.84749305,5.0,63.84749305,95.80455202,True
stress_demand,4108,72.61463067,87.10738319,5.0,92.10738319,0.0,False
stress_demand,4109,50.08422783,96.95781525,5.0,101.95781525,0.0,False
stress_demand,4110,65.26831239,97.05368032,5.0,102.05368032,0.0,False
stress_demand,4111,113.37644655,96.47677305,5.0,101.47677305,11.8996735,True
stress_demand,4112,71.97359286,75.55724816,5.0,80.55724816,0.0,False
stress_demand,4113,115.86379247,80.98640729,5.0,85.98640729,29.87738517,True
stress_demand,4114,56.86239924,87.41077912,5.0,92.41077912,0.0,False
stress_demand,4115,213.71117794,69.81356068,5.0,74.81356068,138.89761727,True
stress_demand,4116,132.61362456,88.00559046,5.0,93.00559046,39.6080341,True
stress_demand,4117,185.29427651,83.72631095,5.0,88.72631095,96.56796556,True
stress_demand,4118,105.21295482,90.09192268,5.0,95.09192268,10.12103213,True
stress_demand,4119,95.83212377,103.93846102,5.0,108.93846102,0.0,False
stress_demand,4120,130.81595552,84.72100147,5.0,89.72100147,41.09495405,True
stress_demand,4121,108.0802786,92.69686423,5.0,97.69686423,10.38341437,True
stress_demand,4122,68.52047511,109.11918564,5.0,114.11918564,0.0,False
stress_demand,4123,64.60033426,78.8769223,5.0,83.8769223,0.0,False
stress_demand,4124,107.5452681,81.48637462,5.0,86.48637462,21.05889348,True
stress_demand,4125,84.63380507,94.33144286,5.0,99.33144286,0.0,False
stress_demand,4126,103.95721729,102.42903401,5.0,107.42903401,0.0,False
stress_demand,4127,62.72406267,94.70977051,5.0,99.70977051,0.0,False
stress_demand,4128,53.63884293,98.80659056,5.0,103.80659056,0.0,False
stress_demand,4129,51.86281,77.0725492,5.0,82.0725492,0.0,False
stress_demand,4130,127.06105517,95.80088278,5.0,100.80088278,26.26017239,True
stress_demand,4131,218.48527703,91.87292489,5.0,96.87292489,121.61235214,True
stress_demand,4132,202.57634256,88.26956773,5.0,93.26956773,109.30677483,True
stress_demand,4133,108.41842603,86.9336354,5.0,91.9336354,16.48479063,True
stress_demand,4134,129.74546292,97.66598973,5.0,102.66598973,27.07947319,True
stress_demand,4135,80.45416782,86.32067685,5.0,91.32067685,0.0,False
stress_demand,4136,80.54302074,97.22308738,5.0,102.22308738,0.0,False
stress_demand,4137,131.13534567,93.7448142,5.0,98.7448142,32.39053147,True
stress_demand,4138,64.40932569,84.30357723,5.0,89.30357723,0.0,False
stress_demand,4139,151.77611271,89.47868854,5.0,94.47868854,57.29742417,True
stress_demand,4140,70.45691557,101.94544786,5.0,106.94544786,0.0,False
stress_demand,4141,121.51007502,93.96848293,5.0,98.96848293,22.5415921,True
stress_demand,4142,124.54267092,86.19250286,5.0,91.19250286,33.35016806,True
stress_demand,4143,59.60020481,85.95716305,5.0,90.95716305,0.0,False
stress_demand,4144,49.90027327,99.32683611,5.0,104.32683611,0.0,False
stress_demand,4145,59.82975962,91.50750965,5.0,96.50750965,0.0,False
stress_demand,4146,129.61747366,98.85411491,5.0,103.85411491,25.76335875,True
stress_demand,4147,115.82655819,86.26661343,5.0,91.26661343,24.55994476,True
stress_demand,4148,57.70777093,71.39322306,5.0,76.39322306,0.0,False
stress_demand,4149,125.14686116,100.61398291,5.0,105.61398291,19.53287825,True
stress_demand,4150,103.06178419,99.93515675,5.0,104.93515675,0.0,False
stress_demand,4151,124.02560738,84.07688137,5.0,89.07688137,34.94872601,True
stress_demand,4152,99.22073437,99.57700116,5.0,104.57700116,0.0,False
stress_demand,4153,105.12493126,93.69468111,5.0,98.69468111,6.43025015,True
stress_demand,4154,78.45501999,105.85444456,5.0,110.85444456,0.0,False
stress_demand,4155,105.55286314,85.31729876,5.0,90.31729876,15.23556438,True
stress_demand,4156,84.70141559,92.17390754,5.0,97.17390754,0.0,False
stress_demand,4157,136.11149044,89.48751058,5.0,94.48751058,41.62397986,True
stress_demand,4158,167.75097772,67.12233208,5.0,72.12233208,95.62864564,True
stress_demand,4159,64.55352012,94.26892216,5.0,99.26892216,0.0,False
stress_demand,4160,90.62422013,79.96172435,5.0,84.96172435,5.66249578,True
stress_demand,4161,94.55978138,103.41437092,5.0,108.41437092,0.0,False
stress_demand,4162,255.4972163,78.81387779,5.0,83.81387779,171.68333852,True
stress_demand,4163,88.20392964,96.87540754,5.0,101.87540754,0.0,False
stress_demand,4164,122.4728573,86.96250663,5.0,91.96250663,30.51035067,True
stress_demand,4165,155.49408682,83.28348012,5.0,88.28348012,67.2106067,True
stress_demand,4166,150.14268803,98.13455903,5.0,103.13455903,47.00812901,True
stress_demand,4167,92.67808988,107.0583139,5.0,112.0583139,0.0,False
stress_demand,4168,144.84048141,78.70509553,5.0,83.70509553,61.13538588,True
stress_demand,4169,96.7880157,101.8591654,5.0,106.8591654,0.0,False
stress_demand,4170,179.04892109,101.71186598,5.0,106.71186598,72.33705511,True
stress_demand,4171,80.01919245,94.23555764,5.0,99.23555764,0.0,False
stress_demand,4172,134.90692502,80.92871482,5.0,85.92871482,48.97821019,True
stress_demand,4173,75.74209581,95.32073854,5.0,100.32073854,0.0,False
stress_demand,4174,142.40362729,90.79567509,5.0,95.79567509,46.6079522,True
stress_demand,4175,80.65201145,84.82367859,5.0,89.82367859,0.0,False
stress_demand,4176,135.22616102,95.31497785,5.0,100.31497785,34.91118317,True
stress_demand,4177,58.1477853,87.7746522,5.0,92.7746522,0.0,False
stress_demand,4178,91.74244344,80.94665567,5.0,85.94665567,5.79578777,True
stress_demand,4179,94.63687246,85.29170939,5.0,90.29170939,4.34516307,True
stress_demand,4180,50.2352343,73.90793155,5.0,78.90793155,0.0,False
stress_demand,4181,73.54000584,64.09123019,5.0,69.09123019,4.44877564,True
stress_demand,4182,86.44383968,73.97329169,5.0,78.97329169,7.47054799,True
stress_demand,4183,63.82858781,91.63419059,5.0,96.63419059,0.0,False
stress_demand,4184,102.62710371,69.0768949,5.0,74.0768949,28.55020882,True
stress_demand,4185,106.64299666,95.80338935,5.0,100.80338935,5.8396073,True
stress_demand,4186,119.9734883,99.70817808,5.0,104.70817808,15.26531021,True
stress_demand,4187,134.91481861,79.52931708,5.0,84.52931708,50.38550154,True
stress_demand,4188,66.23079078,94.95843766,5.0,99.95843766,0.0,False
stress_demand,4189,94.6448994,88.93560485,5.0,93.93560485,0.70929455,True
stress_demand,4190,81.48470863,95.9864228,5.0,100.9864228,0.0,False
stress_demand,4191,95.3205111,88.72697191,5.0,93.72697191,1.59353919,True
stress_demand,4192,94.95974033,87.81126453,5.0,92.81126453,2.14847581,True
stress_demand,4193,131.12365975,85.51589615,5.0,90.51589615,40.60776359,True
stress_demand,4194,99.01752689,97.87113773,5.0,102.87113773,0.0,False
stress_demand,4195,177.45267798,89.07182655,5.0,94.07182655,83.38085143,True
stress_demand,4196,98.99681228,73.30724028,5.0,78.30724028,20.689572,True
stress_demand,4197,108.25417303,82.81529645,5.0,87.81529645,20.43887658,True
stress_demand,4198,109.85971983,85.20659933,5.0,90.20659933,19.65312049,True
stress_demand,4199,82.07317598,98.3331434,5.0,103.3331434,0.0,False
stress_demand,4200,136.64871287,78.74312211,5.0,83.74312211,52.90559075,True
stress_demand,4201,145.68707017,84.14869537,5.0,89.14869537,56.5383748,True
stress_demand,4202,126.85542208,81.49534986,5.0,86.49534986,40.36007223,True
stress_demand,4203,139.41949567,84.16656345,5.0,89.16656345,50.25293222,True
stress_demand,4204,123.75006363,90.38792536,5.0,95.38792536,28.36213827,True
stress_demand,4205,123.20555075,93.37908089,5.0,98.37908089,24.82646985,True
stress_demand,4206,73.53664798,79.80067269,5.0,84.80067269,0.0,False
stress_demand,4207,123.65848717,92.20947671,5.0,97.20947671,26.44901046,True
stress_demand,4208,138.98194184,93.84392149,5.0,98.84392149,40.13802035,True
stress_demand,4209,90.03304254,84.24764808,5.0,89.24764808,0.78539446,True
stress_demand,4210,98.64897248,97.5187767,5.0,102.5187767,0.0,False
stress_demand,4211,86.80605366,84.2354858,5.0,89.2354858,0.0,False
stress_demand,4212,70.32136235,68.63347495,5.0,73.63347495,0.0,False
stress_demand,4213,163.61438371,94.72593878,5.0,99.72593878,63.88844493,True
stress_demand,4214,95.18522634,89.61335893,5.0,94.61335893,0.57186741,True
stress_demand,4215,133.72728956,86.71732341,5.0,91.71732341,42.00996615,True
stress_demand,4216,97.5682224,86.40489547,5.0,91.40489547,6.16332693,True
stress_demand,4217,62.46229927,112.21629415,5.0,117.21629415,0.0,False
stress_demand,4218,149.44601564,91.88251956,5.0,96.88251956,52.56349608,True
stress_demand,4219,122.76979684,86.82481264,5.0,91.82481264,30.9449842,True
stress_demand,4220,113.5404452,114.14197028,5.0,119.14197028,0.0,False
stress_demand,4221,101.17819348,90.42734114,5.0,95.42734114,5.75085234,True
stress_demand,4222,97.75478391,92.41701796,5.0,97.41701796,0.33776594,True
stress_demand,4223,61.87576896,106.44918999,5.0,111.44918999,0.0,False
stress_demand,4224,97.2758866,102.35104116,5.0,107.35104116,0.0,False
stress_demand,4225,81.19428924,91.80034314,5.0,96.80034314,0.0,False
stress_demand,4226,85.50143665,88.37182612,5.0,93.37182612,0.0,False
stress_demand,4227,173.81838662,85.02358901,5.0,90.02358901,83.79479762,True
stress_demand,4228,88.20897916,99.62617575,5.0,104.62617575,0.0,False
stress_demand,4229,75.6620581,99.79104855,5.0,104.79104855,0.0,False
stress_demand,4230,118.16802478,89.00907288,5.0,94.00907288,24.1589519,True
stress_demand,4231,76.23641982,102.97985611,5.0,107.97985611,0.0,False
stress_demand,4232,69.672438,83.73723824,5.0,88.73723824,0.0,False
stress_demand,4233,70.28577642,95.23438435,5.0,100.23438435,0.0,False
stress_demand,4234,133.78153592,101.84302821,5.0,106.84302821,26.93850771,True
stress_demand,4235,107.82267606,87.13374644,5.0,92.13374644,15.68892962,True
stress_demand,4236,118.67817345,85.98241028,5.0,90.98241028,27.69576317,True
stress_demand,4237,153.95159035,87.42840704,5.0,92.42840704,61.52318331,True
stress_demand,4238,85.62143568,71.05569661,5.0,76.05569661,9.56573907,True
stress_demand,4239,170.09860595,103.65600587,5.0,108.65600587,61.44260008,True
stress_demand,4240,68.49272931,84.11351516,5.0,89.11351516,0.0,False
stress_demand,4241,95.00105045,95.6770038,5.0,100.6770038,0.0,False
stress_demand,4242,67.51903421,77.87274204,5.0,82.87274204,0.0,False
stress_demand,4243,134.95831601,89.95416471,5.0,94.95416471,40.0041513,True
stress_demand,4244,100.58773902,93.82049139,5.0,98.82049139,1.76724763,True
stress_demand,4245,51.35045595,79.06222783,5.0,84.06222783,0.0,False
stress_demand,4246,113.67982335,91.98397913,5.0,96.98397913,16.69584422,True
stress_demand,4247,95.13474189,83.36553545,5.0,88.36553545,6.76920644,True
stress_demand,4248,189.82482343,91.14375279,5.0,96.14375279,93.68107064,True
stress_demand,4249,77.22474158,83.44371843,5.0,88.44371843,0.0,False
stress_demand,4250,124.63958217,93.24690504,5.0,98.24690504,26.39267712,True
stress_demand,4251,131.84662985,82.72144463,5.0,87.72144463,44.12518522,True
stress_demand,4252,142.41345204,87.71427929,5.0,92.71427929,49.69917275,True
stress_demand,4253,79.80701263,91.12308028,5.0,96.12308028,0.0,False
stress_demand,4254,109.00110294,84.29866107,5.0,89.29866107,19.70244187,True
stress_demand,4255,73.15698742,95.62948103,5.0,100.62948103,0.0,False
stress_demand,4256,153.23300425,83.28040491,5.0,88.28040491,64.95259933,True
stress_demand,4257,80.96088791,89.04831956,5.0,94.04831956,0.0,False
stress_demand,4258,118.24431633,96.2093722,5.0,101.2093722,17.03494413,True
stress_demand,4259,75.83712016,100.07784734,5.0,105.07784734,0.0,False
stress_demand,4260,144.33619511,84.05753393,5.0,89.05753393,55.27866118,True
stress_demand,4261,119.00493179,102.62335187,5.0,107.62335187,11.38157992,True
stress_demand,4262,74.39371487,85.48831238,5.0,90.48831238,0.0,False
stress_demand,4263,89.31836771,84.16144844,5.0,89.16144844,0.15691927,True
stress_demand,4264,91.66073358,79.02081935,5.0,84.02081935,7.63991423,True
stress_demand,4265,112.44610915,93.07890231,5.0,98.07890231,14.36720684,True
stress_demand,4266,119.68213929,94.77603706,5.0,99.77603706,19.90610224,True
stress_demand,4267,84.57728951,91.25452091,5.0,96.25452091,0.0,False
stress_demand,4268,121.44572695,85.16995956,5.0,90.16995956,31.27576739,True
stress_demand,4269,42.23452279,92.71781691,5.0,97.71781691,0.0,False
stress_demand,4270,156.31300568,90.57016491,5.0,95.57016491,60.74284077,True
stress_demand,4271,120.93213916,89.26566975,5.0,94.26566975,26.66646941,True
stress_demand,4272,93.82086872,84.19086984,5.0,89.19086984,4.62999888,True
stress_demand,4273,94.83898489,99.29356685,5.0,104.29356685,0.0,False
stress_demand,4274,107.73578969,93.94508139,5.0,98.94508139,8.7907083,True
stress_demand,4275,102.37695259,107.30522011,5.0,112.30522011,0.0,False
stress_demand,4276,58.9739018,75.57360985,5.0,80.57360985,0.0,False
stress_demand,4277,93.9400422,93.32307881,5.0,98.32307881,0.0,False
stress_demand,4278,165.73567012,109.95104452,5.0,114.95104452,50.7846256,True
stress_demand,4279,190.47013421,82.17855569,5.0,87.17855569,103.29157852,True
stress_demand,4280,85.05586281,103.65603235,5.0,108.65603235,0.0,False
stress_demand,4281,102.66235125,96.58404203,5.0,101.58404203,1.07830922,True
stress_demand,4282,128.95668924,114.19174111,5.0,119.19174111,9.76494813,True
stress_demand,4283,56.39443886,94.03420494,5.0,99.03420494,0.0,False
stress_demand,4284,175.14640099,100.46792864,5.0,105.46792864,69.67847235,True
stress_demand,4285,77.67800626,81.68780348,5.0,86.68780348,0.0,False
stress_demand,4286,101.44446536,89.36944786,5.0,94.36944786,7.0750175,True
stress_demand,4287,74.0349721,105.53983739,5.0,110.53983739,0.0,False
stress_demand,4288,113.35545123,73.6039863,5.0,78.6039863,34.75146493,True
stress_demand,4289,133.24850642,87.70408617,5.0,92.70408617,40.54442026,True
stress_demand,4290,88.94539975,106.03612798,5.0,111.03612798,0.0,False
stress_demand,4291,81.62699393,91.36738005,5.0,96.36738005,0.0,False
stress_demand,4292,104.18082075,88.66000747,5.0,93.66000747,10.52081328,True
stress_demand,4293,49.51043248,89.40772147,5.0,94.40772147,0.0,False
stress_demand,4294,100.67259125,88.3218118,5.0,93.3218118,7.35077945,True
stress_demand,4295,102.66317808,99.11482371,5.0,104.11482371,0.0,False
stress_demand,4296,75.22985852,88.03399133,5.0,93.03399133,0.0,False
stress_demand,4297,73.29805389,99.83364051,5.0,104.83364051,0.0,False
stress_demand,4298,72.18988501,79.93517913,5.0,84.93517913,0.0,False
stress_demand,4299,127.17796514,104.28318188,5.0,109.28318188,17.89478326,True
stress_demand,4300,79.46041299,74.58519879,5.0,79.58519879,0.0,False
stress_demand,4301,184.42840948,93.57912751,5.0,98.57912751,85.84928196,True
stress_demand,4302,161.94042666,91.5330554,5.0,96.5330554,65.40737127,True
stress_demand,4303,112.00517428,103.07613301,5.0,108.07613301,3.92904127,True
stress_demand,4304,84.09376005,79.49333193,5.0,84.49333193,0.0,False
stress_demand,4305,103.51000728,87.55381407,5.0,92.55381407,10.95619321,True
stress_demand,4306,67.4658253,91.24119725,5.0,96.24119725,0.0,False
stress_demand,4307,74.94369348,102.19915082,5.0,107.19915082,0.0,False
stress_demand,4308,143.72521259,93.61934046,5.0,98.61934046,45.10587213,True
stress_demand,4309,72.66259272,90.61464456,5.0,95.61464456,0.0,False
stress_demand,4310,73.74945139,113.12222076,5.0,118.12222076,0.0,False
stress_demand,4311,148.66352682,92.00303538,5.0,97.00303538,51.66049144,True
stress_demand,4312,199.0359378,76.66570245,5.0,81.66570245,117.37023534,True
stress_demand,4313,95.94876794,89.92989577,5.0,94.92989577,1.01887217,True
stress_demand,4314,142.98171149,102.79182861,5.0,107.79182861,35.18988288,True
stress_demand,4315,72.01842539,79.43418066,5.0,84.43418066,0.0,False
stress_demand,4316,66.69360473,94.37484675,5.0,99.37484675,0.0,False
stress_demand,4317,93.28273663,93.28984292,5.0,98.28984292,0.0,False
stress_demand,4318,123.00948725,95.98784663,5.0,100.98784663,22.02164062,True
stress_demand,4319,124.88103263,93.13060701,5.0,98.13060701,26.75042562,True
stress_demand,4320,88.84895041,78.73491525,5.0,83.73491525,5.11403516,True
stress_demand,4321,77.2622208,99.66378671,5.0,104.66378671,0.0,False
stress_demand,4322,69.30489828,91.43599594,5.0,96.43599594,0.0,False
stress_demand,4323,148.8683564,88.40131871,5.0,93.40131871,55.46703769,True
stress_demand,4324,99.12416874,84.22541014,5.0,89.22541014,9.8987586,True
stress_demand,4325,116.53253197,117.93502767,5.0,122.93502767,0.0,False
stress_demand,4326,70.14142972,89.97782728,5.0,94.97782728,0.0,False
stress_demand,4327,64.98221658,69.1693741,5.0,74.1693741,0.0,False
stress_demand,4328,77.10945755,103.37491174,5.0,108.37491174,0.0,False
stress_demand,4329,88.70162097,88.23037269,5.0,93.23037269,0.0,False
stress_demand,4330,97.37132387,94.51600302,5.0,99.51600302,0.0,False
stress_demand,4331,114.13579628,76.1913932,5.0,81.1913932,32.94440308,True
stress_demand,4332,75.02779316,89.27188083,5.0,94.27188083,0.0,False
stress_demand,4333,110.05286905,96.0785411,5.0,101.0785411,8.97432795,True
stress_demand,4334,131.44117393,102.70456712,5.0,107.70456712,23.73660681,True
stress_demand,4335,93.64200275,98.95490648,5.0,103.95490648,0.0,False
stress_demand,4336,115.02484337,90.4071936,5.0,95.4071936,19.61764978,True
stress_demand,4337,46.3747,102.41752285,5.0,107.41752285,0.0,False
stress_demand,4338,74.89940349,91.94201801,5.0,96.94201801,0.0,False
stress_demand,4339,81.9894848,97.47440513,5.0,102.47440513,0.0,False
stress_demand,4340,118.65546482,100.88968087,5.0,105.88968087,12.76578395,True
stress_demand,4341,81.06346576,79.93900101,5.0,84.93900101,0.0,False
stress_demand,4342,118.78344879,79.17001639,5.0,84.17001639,34.6134324,True
stress_demand,4343,123.25412815,98.10430573,5.0,103.10430573,20.14982241,True
stress_demand,4344,114.81355239,92.9573927,5.0,97.9573927,16.8561597,True
stress_demand,4345,243.37668982,83.1019104,5.0,88.1019104,155.27477942,True
stress_demand,4346,83.80414603,93.56332191,5.0,98.56332191,0.0,False
stress_demand,4347,94.44600885,90.44027618,5.0,95.44027618,0.0,False
stress_demand,4348,149.2922232,83.96240004,5.0,88.96240004,60.32982316,True
stress_demand,4349,275.8858002,113.00597546,5.0,118.00597546,157.87982473,True
stress_demand,4350,90.69335698,88.04292711,5.0,93.04292711,0.0,False
stress_demand,4351,80.89336649,102.49643321,5.0,107.49643321,0.0,False
stress_demand,4352,127.23513233,85.64742691,5.0,90.64742691,36.58770542,True
stress_demand,4353,65.12512064,87.4458278,5.0,92.4458278,0.0,False
stress_demand,4354,108.09102602,95.21105615,5.0,100.21105615,7.87996987,True
stress_demand,4355,92.27395045,81.59462463,5.0,86.59462463,5.67932582,True
stress_demand,4356,103.33364353,87.77498277,5.0,92.77498277,10.55866076,True
stress_demand,4357,210.00144115,81.98829359,5.0,86.98829359,123.01314756,True
stress_demand,4358,68.10150062,74.14951438,5.0,79.14951438,0.0,False
stress_demand,4359,107.26678681,87.19387107,5.0,92.19387107,15.07291574,True
stress_demand,4360,158.26902565,89.58062135,5.0,94.58062135,63.6884043,True
