scenario,time,state,rate,parameter_a,parameter_b,parameter_c,method,warning
bistable_threshold,11.25,0.07120179510097903,-0.02174411559370752,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.3,0.07011458932129365,-0.02150804506052362,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.350000000000001,0.06903918706826746,-0.021271770762671754,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.4,0.06797559853013388,-0.021035378242575196,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.450000000000001,0.06692382961800512,-0.020798951667377445,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.5,0.06588388203463626,-0.020562573775691668,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.55,0.06485575334585167,-0.020326325827500814,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.600000000000001,0.06383943705447663,-0.020090287557219418,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.65,0.06283492267661565,-0.019854537129920295,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.700000000000001,0.06184219582011964,-0.01961915110072179,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.75,0.06086123826508355,-0.019384204377323633,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.8,0.05989202804621737,-0.019149770185672627,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.850000000000001,0.05893453953693374,-0.018915920038732412,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.9,0.05798874353499712,-0.018682723708325067,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.950000000000001,0.057054607349580864,-0.018450249200006374,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.0,0.05613209488958055,-0.018218562730930355,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.05,0.05522116675303403,-0.017987728710653652,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.100000000000001,0.05432178031750135,-0.01775780972482476,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.15,0.053433889831260115,-0.017528866521698723,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.200000000000001,0.05255744650517518,-0.017300958001413128,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.25,0.05169239860510452,-0.01707414120795741,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.3,0.05083869154470665,-0.01684847132376365,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.350000000000001,0.04999626797851847,-0.01662400166684366,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.4,0.04916506789517629,-0.016400783690394206,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.450000000000001,0.048345028710656573,-0.016178866984789483,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.5,0.047536085361417096,-0.015958299281877662,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.55,0.04673817039732321,-0.015739126461496236,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.600000000000001,0.0459512140742484,-0.015521392560119395,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.65,0.04517514444624243,-0.015305139781549038,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.700000000000001,0.04440988745716498,-0.01509040850956022,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.75,0.04365536703168697,-0.014877237322410836,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.8,0.04291150516556643,-0.014665663009125038,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.850000000000001,0.04217822201511018,-0.014455720587459543,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.9,0.0414554359857372,-0.014247443323462054,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,12.950000000000001,0.04074306381956409,-0.01404086275253135,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.0,0.040041020681937524,-0.013836008701889009,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.05,0.03934922024684307,-0.013632909314373616,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.100000000000001,0.03866757478112439,-0.013431591073469046,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.15,0.03799599522745094,-0.01323207882947972,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.200000000000001,0.03733439128597695,-0.013034395826766963,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.25,0.0366826714946386,-0.012838563731961988,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.3,0.0360407433080405,-0.012644602663072855,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.350000000000001,0.03540851317488686,-0.012452531219404248,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.4,0.03478588661391664,-0.012262366512211022,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.450000000000001,0.034172768288306093,-0.012074124196008371,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.5,0.03356906207850568,-0.011887818500463537,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.55,0.0329746711534825,-0.011703462262796237,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.600000000000001,0.03238949804034269,-0.0115210669606172,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.65,0.03181344469231183,-0.011340642745136506,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.700000000000001,0.031246412555055003,-0.011162198474675904,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.75,0.030688302631321208,-0.010985741748421585,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.8,0.030139015543900128,-0.010811278940356397,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.850000000000001,0.02959845159688231,-0.010638815233313018,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.9,0.029066510835216657,-0.010468354653092,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,13.950000000000001,0.028543093102562058,-0.010299900102591205,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.0,0.028028098097432497,-0.010133453395895584,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.05,0.02752142542763772,-0.009969015292278782,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.100000000000001,0.02702297466302378,-0.009806585530070524,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.15,0.026532645386520254,-0.009646162860346218,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.200000000000001,0.026050337243502943,-0.009487745080397588,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.25,0.025575949989483066,-0.009331329066945634,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.3,0.025109383536135784,-0.009176910809059491,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.350000000000001,0.02465053799568281,-0.009024485440747132,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.4,0.024199313723645453,-0.00887404727318614,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.450000000000001,0.023755611359986144,-0.00872558982656495,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.5,0.023319331868657898,-0.008579105861507175,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.55,0.02289037657558254,-0.00843458741005369,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.600000000000001,0.022468647205079857,-0.008292025806179305,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.65,0.022054045914770892,-0.008151411715822739,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.700000000000001,0.021646475328979755,-0.008012735166410535,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.75,0.021245838570659228,-0.007875985575857584,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.8,0.02085203929186635,-0.007741151781028498,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.850000000000001,0.020464981702814924,-0.007608222065645973,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.9,0.020084570599532624,-0.0074771841876338785,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,14.950000000000001,0.01971071139015093,-0.00734802540588443,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,15.0,0.01934331011985671,-0.0072207325064403095,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
