scenario,seed,step,resource_stock,depleted
adaptive_policy,50,28,38.86108433,0
adaptive_policy,50,29,41.03774853,0
adaptive_policy,50,30,39.39316902,0
adaptive_policy,50,31,41.59066026,0
adaptive_policy,50,32,39.96336967,0
adaptive_policy,50,33,42.18204857,0
adaptive_policy,50,34,40.57203191,0
adaptive_policy,50,35,38.91203606,0
adaptive_policy,50,36,41.09073876,0
adaptive_policy,50,37,39.44786388,0
adaptive_policy,50,38,41.64743824,0
adaptive_policy,50,39,40.02186072,0
adaptive_policy,50,40,38.34264685,0
adaptive_policy,50,41,40.49803786,0
adaptive_policy,50,42,38.83552075,0
adaptive_policy,50,43,41.01115867,0
adaptive_policy,50,44,39.36571999,0
adaptive_policy,50,45,41.56216175,0
adaptive_policy,50,46,39.93400694,0
adaptive_policy,50,47,42.15162335,0
adaptive_policy,50,48,40.54074873,0
adaptive_policy,50,49,38.87968934,0
adaptive_policy,50,50,41.05709899,0
adaptive_policy,51,0,70.0,0
adaptive_policy,51,1,67.78,0
adaptive_policy,51,2,65.71096888,0
adaptive_policy,51,3,63.7666667,0
adaptive_policy,51,4,61.9255287,0
adaptive_policy,51,5,60.16953588,0
adaptive_policy,51,6,58.48338085,0
adaptive_policy,51,7,56.8538389,0
adaptive_policy,51,8,55.26928371,0
adaptive_policy,51,9,53.71930607,0
adaptive_policy,51,10,52.19440625,0
adaptive_policy,51,11,50.68573849,0
adaptive_policy,51,12,49.18489206,0
adaptive_policy,51,13,47.68369614,0
adaptive_policy,51,14,46.17403867,0
adaptive_policy,51,15,44.6476903,0
adaptive_policy,51,16,43.09612531,0
adaptive_policy,51,17,41.51033104,0
adaptive_policy,51,18,39.88059697,0
adaptive_policy,51,19,38.1082131,0
adaptive_policy,51,20,40.25366683,0
adaptive_policy,51,21,38.58268301,0
adaptive_policy,51,22,40.74804379,0
adaptive_policy,51,23,39.09396614,0
adaptive_policy,51,24,41.2798713,0
adaptive_policy,51,25,39.64299814,0
adaptive_policy,51,26,41.84991666,0
adaptive_policy,51,27,40.23035372,0
adaptive_policy,51,28,38.55855094,0
adaptive_policy,51,29,40.72291878,0
adaptive_policy,51,30,39.06800315,0
adaptive_policy,51,31,41.25288775,0
adaptive_policy,51,32,39.6151662,0
adaptive_policy,51,33,41.82104561,0
adaptive_policy,51,34,40.20063408,0
adaptive_policy,51,35,38.52778445,0
adaptive_policy,51,36,40.69088334,0
adaptive_policy,51,37,39.03489596,0
adaptive_policy,51,38,41.21847565,0
adaptive_policy,51,39,39.57966834,0
adaptive_policy,51,40,41.78421838,0
adaptive_policy,51,41,40.16272006,0
adaptive_policy,51,42,38.48853032,0
adaptive_policy,51,43,36.80115221,0
adaptive_policy,51,44,38.88757496,0
adaptive_policy,51,45,41.06530018,0
adaptive_policy,51,46,39.42160823,0
adaptive_policy,51,47,41.62018396,0
adaptive_policy,51,48,39.99378559,0
adaptive_policy,51,49,42.2135618,0
adaptive_policy,51,50,40.60443028,0
adaptive_policy,52,0,70.0,0
adaptive_policy,52,1,67.78,0
adaptive_policy,52,2,65.71096888,0
adaptive_policy,52,3,63.7666667,0
adaptive_policy,52,4,61.9255287,0
adaptive_policy,52,5,60.16953588,0
adaptive_policy,52,6,58.48338085,0
adaptive_policy,52,7,56.8538389,0
adaptive_policy,52,8,55.26928371,0
adaptive_policy,52,9,53.71930607,0
adaptive_policy,52,10,52.19440625,0
adaptive_policy,52,11,50.68573849,0
adaptive_policy,52,12,49.18489206,0
adaptive_policy,52,13,47.68369614,0
adaptive_policy,52,14,41.40566905,0
adaptive_policy,52,15,39.77271651,0
adaptive_policy,52,16,38.00716967,0
adaptive_policy,52,17,40.14827931,0
adaptive_policy,52,18,38.47357779,0
adaptive_policy,52,19,40.63443265,0
adaptive_policy,52,20,38.97654772,0
adaptive_policy,52,21,41.15781802,0
adaptive_policy,52,22,39.51708649,0
adaptive_policy,52,23,41.71928183,0
adaptive_policy,52,24,40.0958553,0
adaptive_policy,52,25,38.41928956,0
adaptive_policy,52,26,40.57788642,0
adaptive_policy,52,27,38.91808921,0
adaptive_policy,52,28,41.09703347,0
adaptive_policy,52,29,39.45436041,0
adaptive_policy,52,30,41.65418148,0
adaptive_policy,52,31,40.02880664,0
adaptive_policy,52,32,38.34984219,0
adaptive_policy,52,33,40.50553507,0
adaptive_policy,52,34,38.84327432,0
adaptive_policy,52,35,41.01922377,0
adaptive_policy,52,36,39.37404595,0
adaptive_policy,52,37,41.57080633,0
adaptive_policy,52,38,39.94291398,0
adaptive_policy,52,39,42.16085302,0
adaptive_policy,52,40,40.55023901,0
adaptive_policy,52,41,34.83447874,0
adaptive_policy,52,42,33.3370434,0
adaptive_policy,52,43,35.23726598,0
adaptive_policy,52,44,37.24497702,0
adaptive_policy,52,45,39.35213392,0
adaptive_policy,52,46,41.54805522,0
adaptive_policy,52,47,39.91947155,0
adaptive_policy,52,48,42.13656086,0
adaptive_policy,52,49,40.52526024,0
adaptive_policy,52,50,38.86367299,0
adaptive_policy,53,0,70.0,0
adaptive_policy,53,1,67.78,0
adaptive_policy,53,2,65.71096888,0
adaptive_policy,53,3,63.7666667,0
adaptive_policy,53,4,61.9255287,0
adaptive_policy,53,5,60.16953588,0
adaptive_policy,53,6,58.48338085,0
adaptive_policy,53,7,56.8538389,0
adaptive_policy,53,8,55.26928371,0
adaptive_policy,53,9,53.71930607,0
adaptive_policy,53,10,46.82247564,0
adaptive_policy,53,11,45.30430165,0
adaptive_policy,53,12,43.7646124,0
adaptive_policy,53,13,42.19462829,0
adaptive_policy,53,14,40.5849654,0
adaptive_policy,53,15,38.92540823,0
adaptive_policy,53,16,41.10464438,0
adaptive_policy,53,17,39.46221514,0
adaptive_policy,53,18,41.66233431,0
adaptive_policy,53,19,40.0372043,0
adaptive_policy,53,20,38.35854117,0
adaptive_policy,53,21,40.51459875,0
adaptive_policy,53,22,38.85264764,0
adaptive_policy,53,23,41.02897341,0
adaptive_policy,53,24,39.38411064,0
adaptive_policy,53,25,41.58125584,0
adaptive_policy,53,26,39.95368039,0
adaptive_policy,53,27,42.17200902,0
adaptive_policy,53,28,40.56170962,0
adaptive_policy,53,29,38.90136324,0
adaptive_policy,53,30,41.07963971,0
adaptive_policy,53,31,39.43640862,0
adaptive_policy,53,32,41.63554759,0
adaptive_policy,53,33,40.00961227,0
adaptive_policy,53,34,38.32995815,0
adaptive_policy,53,35,40.48481637,0
adaptive_policy,53,36,38.82184667,0
adaptive_policy,53,37,40.99693467,0
adaptive_policy,53,38,39.35103534,0
adaptive_policy,53,39,41.54691453,0
adaptive_policy,53,40,39.91829615,0
adaptive_policy,53,41,42.1353428,0
adaptive_policy,53,42,36.31047342,0
adaptive_policy,53,43,38.37314777,0
adaptive_policy,53,44,40.52981712,0
adaptive_policy,53,45,38.86838527,0
adaptive_policy,53,46,41.04534215,0
adaptive_policy,53,47,39.40100753,0
adaptive_policy,53,48,41.59879798,0
adaptive_policy,53,49,39.97175362,0
adaptive_policy,53,50,42.19073532,0
adaptive_policy,54,0,70.0,0
adaptive_policy,54,1,67.78,0
adaptive_policy,54,2,65.71096888,0
adaptive_policy,54,3,63.7666667,0
adaptive_policy,54,4,61.9255287,0
adaptive_policy,54,5,60.16953588,0
adaptive_policy,54,6,58.48338085,0
adaptive_policy,54,7,56.8538389,0
adaptive_policy,54,8,55.26928371,0
adaptive_policy,54,9,53.71930607,0
adaptive_policy,54,10,52.19440625,0
adaptive_policy,54,11,50.68573849,0
adaptive_policy,54,12,49.18489206,0
adaptive_policy,54,13,47.68369614,0
adaptive_policy,54,14,46.17403867,0
adaptive_policy,54,15,44.6476903,0
adaptive_policy,54,16,43.09612531,0
adaptive_policy,54,17,41.51033104,0
adaptive_policy,54,18,39.88059697,0
adaptive_policy,54,19,42.0962728,0
adaptive_policy,54,20,40.48382878,0
adaptive_policy,54,21,38.82082525,0
adaptive_policy,54,22,40.99587214,0
adaptive_policy,54,23,39.34993837,0
adaptive_policy,54,24,41.54577551,0
adaptive_policy,54,25,39.91712246,0
adaptive_policy,54,26,42.13412651,0
adaptive_policy,54,27,40.52275697,0
adaptive_policy,54,28,34.80880863,0
adaptive_policy,54,29,36.7934185,0
adaptive_policy,54,30,38.87947367,0
adaptive_policy,54,31,37.16892731,0
adaptive_policy,54,32,39.27258174,0
adaptive_policy,54,33,41.46544224,0
adaptive_policy,54,34,39.83433262,0
adaptive_policy,54,35,42.04831919,0
adaptive_policy,54,36,40.43450658,0
adaptive_policy,54,37,38.76980899,0
adaptive_policy,54,38,40.94279805,0
adaptive_policy,54,39,39.29513881,0
adaptive_policy,54,40,41.48886952,0
adaptive_policy,54,41,39.8584787,0
adaptive_policy,54,42,42.07334788,0
adaptive_policy,54,43,36.25291583,0
adaptive_policy,54,44,38.31274765,0
adaptive_policy,54,45,40.46688229,0
adaptive_policy,54,46,38.80329769,0
adaptive_policy,54,47,40.97763863,0
adaptive_policy,54,48,39.33111322,0
adaptive_policy,54,49,41.52622796,0
adaptive_policy,54,50,39.8969793,0
adaptive_policy,55,0,70.0,0
adaptive_policy,55,1,67.78,0
adaptive_policy,55,2,65.71096888,0
adaptive_policy,55,3,63.7666667,0
adaptive_policy,55,4,61.9255287,0
adaptive_policy,55,5,60.16953588,0
adaptive_policy,55,6,58.48338085,0
adaptive_policy,55,7,56.8538389,0
adaptive_policy,55,8,55.26928371,0
adaptive_policy,55,9,53.71930607,0
adaptive_policy,55,10,52.19440625,0
adaptive_policy,55,11,50.68573849,0
adaptive_policy,55,12,49.18489206,0
adaptive_policy,55,13,47.68369614,0
adaptive_policy,55,14,46.17403867,0
adaptive_policy,55,15,44.6476903,0
adaptive_policy,55,16,43.09612531,0
adaptive_policy,55,17,41.51033104,0
adaptive_policy,55,18,39.88059697,0
adaptive_policy,55,19,42.0962728,0
adaptive_policy,55,20,36.2742015,0
adaptive_policy,55,21,38.33508591,0
adaptive_policy,55,22,40.49015952,0
adaptive_policy,55,23,38.8273728,0
adaptive_policy,55,24,41.00268312,0
adaptive_policy,55,25,39.35697004,0
adaptive_policy,55,26,41.55307669,0
adaptive_policy,55,27,39.92464576,0
adaptive_policy,55,28,42.14192279,0
adaptive_policy,55,29,40.53077391,0
adaptive_policy,55,30,38.86937467,0
adaptive_policy,55,31,41.0463712,0
adaptive_policy,55,32,39.40206975,0
adaptive_policy,55,33,41.59990073,0
adaptive_policy,55,34,39.97288972,0
adaptive_policy,55,35,42.19191243,0
adaptive_policy,55,36,40.58217321,0
adaptive_policy,55,37,38.92252138,0
adaptive_policy,55,38,41.10164242,0
adaptive_policy,55,39,39.45911704,0
adaptive_policy,55,40,41.65911866,0
adaptive_policy,55,41,40.03389212,0
adaptive_policy,55,42,38.35511016,0
adaptive_policy,55,43,40.51102394,0
adaptive_policy,55,44,38.84895074,0
adaptive_policy,55,45,41.02512812,0
adaptive_policy,55,46,39.38014113,0
adaptive_policy,55,47,41.57713461,0
adaptive_policy,55,48,39.94943422,0
adaptive_policy,55,49,42.16760925,0
adaptive_policy,55,50,40.55718583,0
adaptive_policy,56,0,70.0,0
adaptive_policy,56,1,67.78,0
adaptive_policy,56,2,65.71096888,0
adaptive_policy,56,3,63.7666667,0
adaptive_policy,56,4,61.9255287,0
adaptive_policy,56,5,60.16953588,0
adaptive_policy,56,6,58.48338085,0
adaptive_policy,56,7,56.8538389,0
adaptive_policy,56,8,55.26928371,0
adaptive_policy,56,9,53.71930607,0
adaptive_policy,56,10,52.19440625,0
adaptive_policy,56,11,50.68573849,0
adaptive_policy,56,12,49.18489206,0
adaptive_policy,56,13,47.68369614,0
adaptive_policy,56,14,46.17403867,0
adaptive_policy,56,15,44.6476903,0
adaptive_policy,56,16,43.09612531,0
adaptive_policy,56,17,41.51033104,0
adaptive_policy,56,18,39.88059697,0
adaptive_policy,56,19,38.1082131,0
adaptive_policy,56,20,40.25366683,0
adaptive_policy,56,21,38.58268301,0
adaptive_policy,56,22,40.74804379,0
adaptive_policy,56,23,39.09396614,0
adaptive_policy,56,24,41.2798713,0
adaptive_policy,56,25,39.64299814,0
adaptive_policy,56,26,41.84991666,0
adaptive_policy,56,27,40.23035372,0
adaptive_policy,56,28,38.55855094,0
adaptive_policy,56,29,40.72291878,0
adaptive_policy,56,30,39.06800315,0
adaptive_policy,56,31,41.25288775,0
adaptive_policy,56,32,39.6151662,0
adaptive_policy,56,33,41.82104561,0
adaptive_policy,56,34,40.20063408,0
adaptive_policy,56,35,38.52778445,0
adaptive_policy,56,36,36.83810489,0
adaptive_policy,56,37,38.92628102,0
adaptive_policy,56,38,41.10555197,0
adaptive_policy,56,39,35.3525966,0
adaptive_policy,56,40,37.36641304,0
adaptive_policy,56,41,35.7424782,0
adaptive_policy,56,42,37.77657973,0
adaptive_policy,56,43,39.90763812,0
adaptive_policy,56,44,42.12429774,0
adaptive_policy,56,45,40.5126497,0
adaptive_policy,56,46,38.85063203,0
adaptive_policy,56,47,41.0268769,0
adaptive_policy,56,48,39.38194642,0
adaptive_policy,56,49,41.5790089,0
adaptive_policy,56,50,35.79346445,0
adaptive_policy,57,0,70.0,0
adaptive_policy,57,1,60.78,0
adaptive_policy,57,2,59.07082488,0
adaptive_policy,57,3,51.51563864,0
adaptive_policy,57,4,50.01150375,0
adaptive_policy,57,5,48.51150351,0
adaptive_policy,57,6,47.00751539,0
adaptive_policy,57,7,45.49139646,0
adaptive_policy,57,8,43.95480694,0
adaptive_policy,57,9,42.3890271,0
adaptive_policy,57,10,36.54585595,0
adaptive_policy,57,11,38.62003077,0
adaptive_policy,57,12,40.78692411,0
adaptive_policy,57,13,39.13413873,0
adaptive_policy,57,14,41.32161823,0
adaptive_policy,57,15,39.68605247,0
adaptive_policy,57,16,41.89457295,0
adaptive_policy,57,17,40.27631664,0
adaptive_policy,57,18,38.60612661,0
adaptive_policy,57,19,40.77244998,0
adaptive_policy,57,20,39.11918416,0
adaptive_policy,57,21,41.30607828,0
adaptive_policy,57,22,39.67002659,0
adaptive_policy,57,23,41.87795155,0
adaptive_policy,57,24,40.25920975,0
adaptive_policy,57,25,38.58842036,0
adaptive_policy,57,26,40.75401689,0
adaptive_policy,57,27,39.10013812,0
adaptive_policy,57,28,41.28628554,0
adaptive_policy,57,29,39.64961366,0
adaptive_policy,57,30,41.85677877,0
adaptive_policy,57,31,40.23741708,0
adaptive_policy,57,32,38.56586263,0
adaptive_policy,57,33,40.73053153,0
adaptive_policy,57,34,39.07587005,0
adaptive_policy,57,35,41.26106415,0
adaptive_policy,57,36,39.62359995,0
adaptive_policy,57,37,41.82979452,0
adaptive_policy,57,38,40.20964046,0
adaptive_policy,57,39,38.53710841,0
adaptive_policy,57,40,40.70059222,0
adaptive_policy,57,41,39.04493005,0
adaptive_policy,57,42,41.22890564,0
adaptive_policy,57,43,39.59042787,0
adaptive_policy,57,44,37.83633854,0
adaptive_policy,57,45,39.97002015,0
adaptive_policy,57,46,42.18893926,0
adaptive_policy,57,47,40.57911645,0
adaptive_policy,57,48,38.91936097,0
adaptive_policy,57,49,41.09835595,0
adaptive_policy,57,50,39.45572527,0
adaptive_policy,58,0,70.0,0
adaptive_policy,58,1,67.78,0
adaptive_policy,58,2,65.71096888,0
adaptive_policy,58,3,63.7666667,0
adaptive_policy,58,4,61.9255287,0
adaptive_policy,58,5,53.97698301,0
adaptive_policy,58,6,52.4485135,0
adaptive_policy,58,7,50.93772211,0
adaptive_policy,58,8,49.43613932,0
adaptive_policy,58,9,47.93556704,0
adaptive_policy,58,10,46.42789564,0
adaptive_policy,58,11,44.90492777,0
adaptive_policy,58,12,43.3582002,0
adaptive_policy,58,13,41.77879589,0
adaptive_policy,58,14,40.15713714,0
adaptive_policy,58,15,38.48274963,0
adaptive_policy,58,16,40.64398493,0
adaptive_policy,58,17,38.9864219,0
adaptive_policy,58,18,41.16808387,0
adaptive_policy,58,19,39.52767894,0
adaptive_policy,58,20,41.73027382,0
adaptive_policy,58,21,40.10717475,0
adaptive_policy,58,22,38.43101237,0
adaptive_policy,58,23,40.59009771,0
adaptive_policy,58,24,34.87170467,0
adaptive_policy,58,25,36.8597471,0
adaptive_policy,58,26,38.94894785,0
adaptive_policy,58,27,41.1291215,0
adaptive_policy,58,28,39.48747502,0
adaptive_policy,58,29,41.6885513,0
adaptive_policy,58,30,40.06420697,0
adaptive_policy,58,31,38.386511,0
adaptive_policy,58,32,40.54373938,0
adaptive_policy,58,33,38.88278182,0
adaptive_policy,58,34,41.06031525,0
adaptive_policy,58,35,39.41646291,0
adaptive_policy,58,36,41.61484265,0
adaptive_policy,58,37,39.9882831,0
adaptive_policy,58,38,42.20786104,0
adaptive_policy,58,39,40.59856967,0
adaptive_policy,58,40,38.93947326,0
adaptive_policy,58,41,41.11926981,0
adaptive_policy,58,42,39.47730854,0
adaptive_policy,58,43,41.67799988,0
adaptive_policy,58,44,40.05333964,0
adaptive_policy,58,45,38.37525475,0
adaptive_policy,58,46,40.53201229,0
adaptive_policy,58,47,38.87065526,0
adaptive_policy,58,48,41.0477031,0
adaptive_policy,58,49,39.40344458,0
adaptive_policy,58,50,41.601328,0
adaptive_policy,59,0,70.0,0
adaptive_policy,59,1,67.78,0
adaptive_policy,59,2,65.71096888,0
adaptive_policy,59,3,63.7666667,0
adaptive_policy,59,4,55.54886203,0
adaptive_policy,59,5,53.99344026,0
adaptive_policy,59,6,52.46473465,0
adaptive_policy,59,7,50.9537998,0
adaptive_policy,59,8,44.3567823,0
adaptive_policy,59,9,42.79945967,0
adaptive_policy,59,10,41.20613366,0
adaptive_policy,59,11,39.56693591,0
adaptive_policy,59,12,41.77100802,0
adaptive_policy,59,13,40.14911866,0
adaptive_policy,59,14,38.47444691,0
adaptive_policy,59,15,40.63533783,0
adaptive_policy,59,16,38.97748342,0
adaptive_policy,59,17,41.15879085,0
adaptive_policy,59,18,39.51809029,0
adaptive_policy,59,19,41.72032351,0
adaptive_policy,59,20,40.09692803,0
adaptive_policy,59,21,38.42040053,0
adaptive_policy,59,22,40.57904371,0
adaptive_policy,59,23,38.91928576,0
adaptive_policy,59,24,37.20634917,0
adaptive_policy,59,25,39.31172967,0
adaptive_policy,59,26,41.50609925,0
adaptive_policy,59,27,39.87623582,0
adaptive_policy,59,28,42.09175274,0
adaptive_policy,59,29,40.47918006,0
adaptive_policy,59,30,38.81601724,0
adaptive_policy,59,31,40.99087059,0
adaptive_policy,59,32,39.34477465,0
adaptive_policy,59,33,41.54041376,0
adaptive_policy,59,34,39.91159748,0
adaptive_policy,59,35,42.12840092,0
adaptive_policy,59,36,40.5168692,0
adaptive_policy,59,37,38.85499561,0
adaptive_policy,59,38,41.03141559,0
adaptive_policy,59,39,39.38663168,0
adaptive_policy,59,40,41.58387322,0
adaptive_policy,59,41,39.95637708,0
adaptive_policy,59,42,42.17480323,0
adaptive_policy,59,43,40.56458256,0
adaptive_policy,59,44,38.90433378,0
adaptive_policy,59,45,41.08272892,0
adaptive_policy,59,46,39.43959702,0
adaptive_policy,59,47,41.63885722,0
adaptive_policy,59,48,40.01302154,0
adaptive_policy,59,49,38.33349001,0
adaptive_policy,59,50,40.48849659,0
adaptive_policy,60,0,70.0,0
adaptive_policy,60,1,67.78,0
adaptive_policy,60,2,65.71096888,0
adaptive_policy,60,3,63.7666667,0
adaptive_policy,60,4,61.9255287,0
adaptive_policy,60,5,60.16953588,0
adaptive_policy,60,6,58.48338085,0
adaptive_policy,60,7,56.8538389,0
adaptive_policy,60,8,55.26928371,0
adaptive_policy,60,9,53.71930607,0
adaptive_policy,60,10,52.19440625,0
adaptive_policy,60,11,50.68573849,0
adaptive_policy,60,12,49.18489206,0
adaptive_policy,60,13,47.68369614,0
adaptive_policy,60,14,46.17403867,0
adaptive_policy,60,15,40.03028644,0
adaptive_policy,60,16,38.3513751,0
adaptive_policy,60,17,40.50713227,0
adaptive_policy,60,18,38.8449261,0
adaptive_policy,60,19,41.02094189,0
adaptive_policy,60,20,39.37581961,0
adaptive_policy,60,21,41.57264784,0
adaptive_policy,60,22,39.94481136,0
adaptive_policy,60,23,42.16281909,0
adaptive_policy,60,24,40.55226056,0
adaptive_policy,60,25,38.89159295,0
adaptive_policy,60,26,41.06947888,0
adaptive_policy,60,27,35.31897342,0
adaptive_policy,60,28,37.33101485,0
adaptive_policy,60,29,39.44210911,0
adaptive_policy,60,30,41.64146481,0
adaptive_policy,60,31,40.01570761,0
adaptive_policy,60,32,38.33627264,0
adaptive_policy,60,33,40.49139607,0
adaptive_policy,60,34,38.82865168,0
adaptive_policy,60,35,41.00401344,0
adaptive_policy,60,36,39.35834345,0
adaptive_policy,60,37,41.55450271,0
adaptive_policy,60,38,39.92611515,0
adaptive_policy,60,39,42.14344547,0
adaptive_policy,60,40,40.53233966,0
adaptive_policy,60,41,38.87099379,0
adaptive_policy,60,42,41.04805519,0
adaptive_policy,60,43,39.40380802,0
adaptive_policy,60,44,41.60170531,0
adaptive_policy,60,45,39.97474887,0
adaptive_policy,60,46,38.1963638,0
adaptive_policy,60,47,40.34557731,0
adaptive_policy,60,48,38.67780313,0
adaptive_policy,60,49,40.84705727,0
adaptive_policy,60,50,39.19625982,0
shock_stress,1,0,70.0,0
shock_stress,1,1,52.38,0
shock_stress,1,2,50.86980408,0
shock_stress,1,3,49.36844227,0
shock_stress,1,4,47.86772432,0
shock_stress,1,5,46.35954044,0
shock_stress,1,6,44.83568513,0
shock_stress,1,7,43.28767887,0
shock_stress,1,8,41.70657941,0
shock_stress,1,9,30.90732645,0
shock_stress,1,10,21.9515603,0
shock_stress,1,11,19.03547336,0
shock_stress,1,12,15.80962992,0
shock_stress,1,13,12.20546339,0
shock_stress,1,14,5.44909285,0
shock_stress,1,15,0.37648286,1
shock_stress,1,16,0.0,1
shock_stress,1,17,0.0,1
shock_stress,1,18,0.0,1
shock_stress,1,19,0.0,1
shock_stress,1,20,0.0,1
shock_stress,1,21,0.0,1
shock_stress,1,22,0.0,1
shock_stress,1,23,0.0,1
shock_stress,1,24,0.0,1
shock_stress,1,25,0.0,1
shock_stress,1,26,0.0,1
shock_stress,1,27,0.0,1
shock_stress,1,28,0.0,1
shock_stress,1,29,0.0,1
shock_stress,1,30,0.0,1
shock_stress,1,31,0.0,1
shock_stress,1,32,0.0,1
shock_stress,1,33,0.0,1
shock_stress,1,34,0.0,1
shock_stress,1,35,0.0,1
shock_stress,1,36,0.0,1
shock_stress,1,37,0.0,1
shock_stress,1,38,0.0,1
shock_stress,1,39,0.0,1
shock_stress,1,40,0.0,1
shock_stress,1,41,0.0,1
shock_stress,1,42,0.0,1
shock_stress,1,43,0.0,1
shock_stress,1,44,0.0,1
shock_stress,1,45,0.0,1
shock_stress,1,46,0.0,1
shock_stress,1,47,0.0,1
shock_stress,1,48,0.0,1
shock_stress,1,49,0.0,1
shock_stress,1,50,0.0,1
shock_stress,2,0,70.0,0
shock_stress,2,1,67.78,0
shock_stress,2,2,65.71096888,0
shock_stress,2,3,49.31025355,0
shock_stress,2,4,36.96114142,0
shock_stress,2,5,35.15512012,0
shock_stress,2,6,33.25845329,0
shock_stress,2,7,31.2539504,0
shock_stress,2,8,29.12140452,0
shock_stress,2,9,26.83675617,0
shock_stress,2,10,24.37099162,0
shock_stress,2,11,21.68866869,0
shock_stress,2,12,18.74591202,0
shock_stress,2,13,15.4876396,0
shock_stress,2,14,11.84365416,0
shock_stress,2,15,7.72302205,0
shock_stress,2,16,3.00580489,1
shock_stress,2,17,0.0,1
shock_stress,2,18,0.0,1
shock_stress,2,19,0.0,1
shock_stress,2,20,0.0,1
shock_stress,2,21,0.0,1
shock_stress,2,22,0.0,1
shock_stress,2,23,0.0,1
shock_stress,2,24,0.0,1
shock_stress,2,25,0.0,1
shock_stress,2,26,0.0,1
shock_stress,2,27,0.0,1
shock_stress,2,28,0.0,1
shock_stress,2,29,0.0,1
shock_stress,2,30,0.0,1
shock_stress,2,31,0.0,1
shock_stress,2,32,0.0,1
shock_stress,2,33,0.0,1
shock_stress,2,34,0.0,1
shock_stress,2,35,0.0,1
shock_stress,2,36,0.0,1
shock_stress,2,37,0.0,1
shock_stress,2,38,0.0,1
shock_stress,2,39,0.0,1
shock_stress,2,40,0.0,1
shock_stress,2,41,0.0,1
shock_stress,2,42,0.0,1
shock_stress,2,43,0.0,1
shock_stress,2,44,0.0,1
shock_stress,2,45,0.0,1
shock_stress,2,46,0.0,1
shock_stress,2,47,0.0,1
shock_stress,2,48,0.0,1
shock_stress,2,49,0.0,1
shock_stress,2,50,0.0,1
shock_stress,3,0,70.0,0
shock_stress,3,1,67.78,0
shock_stress,3,2,65.71096888,0
shock_stress,3,3,63.7666667,0
shock_stress,3,4,61.9255287,0
shock_stress,3,5,60.16953588,0
shock_stress,3,6,45.24608296,0
shock_stress,3,7,33.7512652,0
shock_stress,3,8,31.77602671,0
shock_stress,3,9,29.67822294,0
shock_stress,3,10,27.43486862,0
shock_stress,3,11,25.01833535,0
shock_stress,3,12,22.39498492,0
shock_stress,3,13,19.52331858,0
shock_stress,3,14,16.35142798,0
shock_stress,3,15,12.81342046,0
shock_stress,3,16,8.82430541,0
shock_stress,3,17,4.27251732,1
shock_stress,3,18,0.0,1
shock_stress,3,19,0.0,1
shock_stress,3,20,0.0,1
shock_stress,3,21,0.0,1
shock_stress,3,22,0.0,1
shock_stress,3,23,0.0,1
shock_stress,3,24,0.0,1
shock_stress,3,25,0.0,1
shock_stress,3,26,0.0,1
shock_stress,3,27,0.0,1
shock_stress,3,28,0.0,1
shock_stress,3,29,0.0,1
shock_stress,3,30,0.0,1
shock_stress,3,31,0.0,1
shock_stress,3,32,0.0,1
shock_stress,3,33,0.0,1
shock_stress,3,34,0.0,1
shock_stress,3,35,0.0,1
shock_stress,3,36,0.0,1
shock_stress,3,37,0.0,1
shock_stress,3,38,0.0,1
shock_stress,3,39,0.0,1
shock_stress,3,40,0.0,1
shock_stress,3,41,0.0,1
shock_stress,3,42,0.0,1
shock_stress,3,43,0.0,1
shock_stress,3,44,0.0,1
shock_stress,3,45,0.0,1
shock_stress,3,46,0.0,1
shock_stress,3,47,0.0,1
shock_stress,3,48,0.0,1
shock_stress,3,49,0.0,1
shock_stress,3,50,0.0,1
shock_stress,4,0,70.0,0
shock_stress,4,1,67.78,0
shock_stress,4,2,50.79936888,0
shock_stress,4,3,49.2982187,0
shock_stress,4,4,47.7973322,0
shock_stress,4,5,35.77318598,0
shock_stress,4,6,33.90886195,0
shock_stress,4,7,31.94279745,0
shock_stress,4,8,29.85588483,0
shock_stress,4,9,27.62547115,0
shock_stress,4,10,25.22435598,0
shock_stress,4,11,22.61945741,0
shock_stress,4,12,19.77000801,0
shock_stress,4,13,16.62507366,0
shock_stress,4,14,9.46256318,0
shock_stress,4,15,5.00465237,0
shock_stress,4,16,0.0,1
shock_stress,4,17,0.0,1
shock_stress,4,18,0.0,1
shock_stress,4,19,0.0,1
shock_stress,4,20,0.0,1
shock_stress,4,21,0.0,1
shock_stress,4,22,0.0,1
shock_stress,4,23,0.0,1
shock_stress,4,24,0.0,1
shock_stress,4,25,0.0,1
shock_stress,4,26,0.0,1
shock_stress,4,27,0.0,1
shock_stress,4,28,0.0,1
shock_stress,4,29,0.0,1
shock_stress,4,30,0.0,1
shock_stress,4,31,0.0,1
shock_stress,4,32,0.0,1
shock_stress,4,33,0.0,1
shock_stress,4,34,0.0,1
shock_stress,4,35,0.0,1
shock_stress,4,36,0.0,1
shock_stress,4,37,0.0,1
shock_stress,4,38,0.0,1
shock_stress,4,39,0.0,1
shock_stress,4,40,0.0,1
shock_stress,4,41,0.0,1
shock_stress,4,42,0.0,1
shock_stress,4,43,0.0,1
shock_stress,4,44,0.0,1
shock_stress,4,45,0.0,1
shock_stress,4,46,0.0,1
shock_stress,4,47,0.0,1
shock_stress,4,48,0.0,1
