scenario,replication,sampled_initial_stock,sampled_growth_rate,sampled_extraction,sampled_shock_probability,final_stock,minimum_stock,depleted
baseline_uncertainty,902,73.94455633,0.17146106,6.62662642,0.0561292,0.0,0.0,1
baseline_uncertainty,903,66.56666473,0.17099602,7.02202372,0.06077717,0.0,0.0,1
baseline_uncertainty,904,67.46280614,0.14455202,7.09348929,0.06888796,0.0,0.0,1
baseline_uncertainty,905,70.11523373,0.17236301,6.53695963,0.02887761,0.0,0.0,1
baseline_uncertainty,906,71.36875421,0.17625056,6.8042095,0.061285,0.0,0.0,1
baseline_uncertainty,907,67.0745556,0.19883307,6.42227041,0.0253464,0.0,0.0,1
baseline_uncertainty,908,73.08045996,0.21591946,7.07821445,0.06974068,0.0,0.0,1
baseline_uncertainty,909,72.10865813,0.15040113,5.90474082,0.06511052,0.0,0.0,1
baseline_uncertainty,910,69.02721087,0.19017971,7.9114236,0.02892803,0.0,0.0,1
baseline_uncertainty,911,69.3313896,0.17938212,7.238897,0.0202931,0.0,0.0,1
baseline_uncertainty,912,66.88004308,0.19354097,5.58143834,0.02002262,0.0,0.0,1
baseline_uncertainty,913,66.66358768,0.17534764,5.65978153,0.07876516,0.0,0.0,1
baseline_uncertainty,914,69.01549622,0.18419537,5.84862722,0.04803015,0.0,0.0,1
baseline_uncertainty,915,67.63891115,0.14632226,5.79900398,0.04391371,0.0,0.0,1
baseline_uncertainty,916,69.91088638,0.18651451,7.28648533,0.07086735,0.0,0.0,1
baseline_uncertainty,917,73.54856683,0.16849859,7.72721009,0.07674987,0.0,0.0,1
baseline_uncertainty,918,73.21733802,0.21959913,5.47750883,0.05271711,52.93374778,52.93374778,0
baseline_uncertainty,919,67.40774862,0.17742512,6.82669013,0.02656805,0.0,0.0,1
baseline_uncertainty,920,73.164612,0.21350745,7.44017504,0.07882025,0.0,0.0,1
baseline_uncertainty,921,68.46534832,0.18189211,6.37516583,0.02845019,0.0,0.0,1
baseline_uncertainty,922,69.59988245,0.20896621,7.79711083,0.07332945,0.0,0.0,1
baseline_uncertainty,923,65.10232572,0.21921514,5.81924484,0.04659471,0.0,0.0,1
baseline_uncertainty,924,74.09067647,0.20420535,6.10574687,0.02274137,0.0,0.0,1
baseline_uncertainty,925,71.02571269,0.14912337,7.48106867,0.03441235,0.0,0.0,1
baseline_uncertainty,926,73.84286675,0.18315273,7.08198663,0.06524238,0.0,0.0,1
baseline_uncertainty,927,73.73116714,0.17492703,5.15696325,0.04929813,0.0,0.0,1
baseline_uncertainty,928,71.01717434,0.15626179,7.57866312,0.0225318,0.0,0.0,1
baseline_uncertainty,929,68.86872105,0.201703,6.95353194,0.05226858,0.0,0.0,1
baseline_uncertainty,930,70.98084206,0.1988732,7.50301772,0.06292916,0.0,0.0,1
baseline_uncertainty,931,66.43626504,0.16141496,6.60946908,0.06768839,0.0,0.0,1
baseline_uncertainty,932,73.00326356,0.14980543,7.09241729,0.03010115,0.0,0.0,1
baseline_uncertainty,933,73.85376918,0.17507876,6.85206733,0.07910443,0.0,0.0,1
baseline_uncertainty,934,69.51522176,0.19228278,7.20940693,0.05583001,0.0,0.0,1
baseline_uncertainty,935,68.95771893,0.18670627,7.53009325,0.05744012,0.0,0.0,1
baseline_uncertainty,936,74.35220165,0.2015318,7.05792291,0.02846733,0.0,0.0,1
baseline_uncertainty,937,66.10625279,0.18179308,5.8113036,0.04961716,0.0,0.0,1
baseline_uncertainty,938,66.72689133,0.19845012,6.84007058,0.06590432,0.0,0.0,1
baseline_uncertainty,939,67.82289472,0.2060196,7.80531079,0.06687604,0.0,0.0,1
baseline_uncertainty,940,73.7505001,0.16257234,5.80758423,0.05304016,0.0,0.0,1
baseline_uncertainty,941,66.2147954,0.16810833,6.56431106,0.0742749,0.0,0.0,1
baseline_uncertainty,942,67.89360593,0.19498722,7.67703375,0.04421821,0.0,0.0,1
baseline_uncertainty,943,69.50490095,0.18239658,7.65325714,0.04169974,0.0,0.0,1
baseline_uncertainty,944,73.23442388,0.16316146,6.07460283,0.06250381,0.0,0.0,1
baseline_uncertainty,945,66.64196717,0.18715895,5.44616462,0.02487491,0.0,0.0,1
baseline_uncertainty,946,68.39062284,0.18930152,6.06410702,0.07670442,0.0,0.0,1
baseline_uncertainty,947,67.78727368,0.14676435,6.1306438,0.06424906,0.0,0.0,1
baseline_uncertainty,948,74.82181341,0.18592653,7.7234477,0.02477887,0.0,0.0,1
baseline_uncertainty,949,74.22560323,0.2144704,5.23502198,0.06160591,45.07994211,44.59913755,0
baseline_uncertainty,950,68.7495012,0.17222517,5.60202193,0.02219,0.0,0.0,1
baseline_uncertainty,951,70.53526863,0.21529828,6.04614907,0.02007182,4.8697672,4.8697672,1
baseline_uncertainty,952,68.03732457,0.19298308,7.85613814,0.06529877,0.0,0.0,1
baseline_uncertainty,953,74.31035921,0.14280206,7.70953928,0.07210994,0.0,0.0,1
baseline_uncertainty,954,73.83133261,0.20403763,6.81001061,0.0766378,0.0,0.0,1
baseline_uncertainty,955,68.82106549,0.18398261,6.50411205,0.05076762,0.0,0.0,1
baseline_uncertainty,956,66.06285691,0.2152634,7.53828899,0.02450811,0.0,0.0,1
baseline_uncertainty,957,71.81452572,0.21704994,6.3652643,0.0209833,0.0,0.0,1
baseline_uncertainty,958,72.04545385,0.20878881,5.46142671,0.04763602,13.51338344,13.51338344,0
baseline_uncertainty,959,72.37371153,0.18755406,5.47196595,0.03020954,0.0,0.0,1
baseline_uncertainty,960,68.87054469,0.20760219,7.43874563,0.02839668,0.0,0.0,1
baseline_uncertainty,961,69.26349332,0.21307763,5.38382444,0.02242985,35.4199645,35.4199645,0
baseline_uncertainty,962,74.28453624,0.16944039,5.5392301,0.04429774,0.0,0.0,1
baseline_uncertainty,963,67.52797221,0.14262753,6.43352527,0.03776478,0.0,0.0,1
baseline_uncertainty,964,67.39093354,0.15664334,6.00913114,0.02443588,0.0,0.0,1
baseline_uncertainty,965,67.84027371,0.20269128,7.3998591,0.06126256,0.0,0.0,1
baseline_uncertainty,966,66.61154908,0.14912728,7.68180107,0.07960263,0.0,0.0,1
baseline_uncertainty,967,67.58944521,0.15314421,7.21188398,0.07484415,0.0,0.0,1
baseline_uncertainty,968,73.55147716,0.15662624,7.47754411,0.03333854,0.0,0.0,1
baseline_uncertainty,969,70.78293558,0.15685683,6.64974237,0.02030413,0.0,0.0,1
baseline_uncertainty,970,73.40786754,0.18541372,7.62064217,0.07784642,0.0,0.0,1
baseline_uncertainty,971,67.6900992,0.18706324,7.84124319,0.02119781,0.0,0.0,1
baseline_uncertainty,972,72.51028853,0.17718948,6.65514159,0.07057234,0.0,0.0,1
baseline_uncertainty,973,73.20696811,0.15111876,7.65611083,0.05948236,0.0,0.0,1
baseline_uncertainty,974,68.54971808,0.20354644,7.06749359,0.03596977,0.0,0.0,1
baseline_uncertainty,975,72.47935804,0.21875361,6.1655938,0.05671406,0.0,0.0,1
baseline_uncertainty,976,68.1852874,0.21998009,5.85678261,0.04683258,0.0,0.0,1
baseline_uncertainty,977,68.91217457,0.19042653,6.71747794,0.04062691,0.0,0.0,1
baseline_uncertainty,978,70.13141207,0.18323967,7.14762067,0.06409297,0.0,0.0,1
baseline_uncertainty,979,70.80398073,0.14319196,6.15337983,0.07332552,0.0,0.0,1
baseline_uncertainty,980,65.85383199,0.16567509,7.11703072,0.06090851,0.0,0.0,1
baseline_uncertainty,981,74.02831388,0.14909319,7.51959065,0.07691829,0.0,0.0,1
baseline_uncertainty,982,68.05932443,0.14007913,7.92745438,0.07084939,0.0,0.0,1
baseline_uncertainty,983,68.05742698,0.15980444,6.94540591,0.03560415,0.0,0.0,1
baseline_uncertainty,984,66.80931627,0.18059722,5.41056828,0.03648381,0.0,0.0,1
baseline_uncertainty,985,68.8356563,0.20383051,6.62989607,0.04814032,0.0,0.0,1
baseline_uncertainty,986,71.86798087,0.17823777,6.15410707,0.04660337,0.0,0.0,1
baseline_uncertainty,987,74.80539865,0.19558978,7.89888555,0.02959573,0.0,0.0,1
baseline_uncertainty,988,68.36084374,0.14615178,6.95795112,0.02752814,0.0,0.0,1
baseline_uncertainty,989,71.14573696,0.14712139,7.24155491,0.04139463,0.0,0.0,1
baseline_uncertainty,990,66.24024297,0.1836719,7.23066508,0.04971156,0.0,0.0,1
baseline_uncertainty,991,69.18566258,0.18645473,5.02924066,0.02200865,0.0,0.0,1
baseline_uncertainty,992,67.04363914,0.17782841,5.37923223,0.02615963,0.0,0.0,1
baseline_uncertainty,993,67.18815713,0.15006202,6.55098264,0.03432482,0.0,0.0,1
baseline_uncertainty,994,68.03493096,0.19551018,5.50402817,0.06757174,0.0,0.0,1
baseline_uncertainty,995,66.89549319,0.14881573,7.13894116,0.06087235,0.0,0.0,1
baseline_uncertainty,996,66.08718101,0.18808777,6.12774367,0.07964447,0.0,0.0,1
baseline_uncertainty,997,71.45366615,0.1834247,5.35619401,0.03006571,13.45274257,13.45274257,0
baseline_uncertainty,998,72.59453022,0.21204651,7.52651652,0.04734998,0.0,0.0,1
baseline_uncertainty,999,73.7172423,0.18118325,5.90083994,0.04716628,0.0,0.0,1
baseline_uncertainty,1000,74.61163326,0.14661412,6.55830454,0.07922801,0.0,0.0,1
stress_uncertainty,1,71.41495073,0.18671633,10.15163693,0.08201502,0.0,0.0,1
stress_uncertainty,2,72.66667728,0.14649758,9.12600461,0.11191704,0.0,0.0,1
stress_uncertainty,3,68.76544654,0.19082225,10.70300007,0.11636227,0.0,0.0,1
stress_uncertainty,4,70.32446009,0.1663433,10.22961935,0.11395572,0.0,0.0,1
stress_uncertainty,5,63.77849543,0.12471157,7.31155331,0.10620938,0.0,0.0,1
stress_uncertainty,6,71.23913702,0.16499631,10.43302899,0.16885318,0.0,0.0,1
stress_uncertainty,7,74.54866793,0.15690099,8.59841958,0.15396763,0.0,0.0,1
stress_uncertainty,8,69.64553775,0.12218781,10.63633251,0.14235821,0.0,0.0,1
stress_uncertainty,9,69.6089586,0.11179524,8.88946576,0.14961653,0.0,0.0,1
stress_uncertainty,10,67.38314113,0.10380698,7.14744612,0.12420707,0.0,0.0,1
stress_uncertainty,11,67.46305829,0.19198345,9.36316968,0.13913722,0.0,0.0,1
stress_uncertainty,12,61.94744969,0.14394113,8.9407353,0.16588944,0.0,0.0,1
stress_uncertainty,13,72.51758754,0.13199965,10.84651738,0.11161561,0.0,0.0,1
stress_uncertainty,14,70.90232365,0.15531126,7.73834513,0.15975459,0.0,0.0,1
stress_uncertainty,15,61.32134829,0.13033396,10.80287095,0.15020208,0.0,0.0,1
stress_uncertainty,16,63.07930055,0.12957133,8.08110835,0.14462984,0.0,0.0,1
stress_uncertainty,17,70.48659321,0.15616086,7.82492472,0.08934542,0.0,0.0,1
stress_uncertainty,18,62.78990043,0.10155976,7.31081322,0.15178624,0.0,0.0,1
stress_uncertainty,19,64.88917968,0.13160219,8.35391753,0.08914827,0.0,0.0,1
stress_uncertainty,20,64.8248543,0.16956298,9.35972846,0.12408111,0.0,0.0,1
stress_uncertainty,21,60.89344351,0.15111139,7.44608753,0.16831468,0.0,0.0,1
stress_uncertainty,22,71.29967675,0.15683365,10.43727165,0.09353388,0.0,0.0,1
stress_uncertainty,23,73.32310449,0.14347816,7.9282996,0.08943082,0.0,0.0,1
stress_uncertainty,24,65.16944079,0.16803364,10.85609933,0.1588315,0.0,0.0,1
stress_uncertainty,25,73.97911025,0.19071588,9.82476978,0.11744757,0.0,0.0,1
stress_uncertainty,26,66.98351344,0.15846269,10.27043437,0.16066338,0.0,0.0,1
stress_uncertainty,27,64.26240846,0.11576901,10.50033784,0.09739807,0.0,0.0,1
stress_uncertainty,28,73.50125307,0.12050279,8.55322594,0.09005951,0.0,0.0,1
stress_uncertainty,29,70.15155452,0.16645844,10.56833657,0.11316071,0.0,0.0,1
stress_uncertainty,30,66.31362526,0.11033654,8.80085616,0.12310894,0.0,0.0,1
stress_uncertainty,31,69.00429808,0.15588018,9.59384796,0.08802094,0.0,0.0,1
stress_uncertainty,32,70.53425721,0.15081108,10.94622236,0.12344198,0.0,0.0,1
stress_uncertainty,33,71.79842136,0.12627157,8.11272135,0.11493766,0.0,0.0,1
stress_uncertainty,34,69.54563419,0.15979365,9.55630571,0.10534366,0.0,0.0,1
stress_uncertainty,35,68.25933394,0.18919834,7.87881377,0.11740712,0.0,0.0,1
stress_uncertainty,36,65.28053665,0.11865077,8.01520109,0.14484416,0.0,0.0,1
stress_uncertainty,37,65.12219544,0.17462773,7.36608541,0.17458633,0.0,0.0,1
stress_uncertainty,38,63.97106999,0.14909956,9.72657046,0.11948504,0.0,0.0,1
stress_uncertainty,39,63.4326844,0.15538772,10.19983833,0.11260231,0.0,0.0,1
stress_uncertainty,40,67.75206416,0.10174218,7.58407694,0.10732551,0.0,0.0,1
stress_uncertainty,41,62.94972775,0.15794495,8.77121674,0.17572298,0.0,0.0,1
stress_uncertainty,42,68.82170189,0.19936809,7.35127504,0.16721358,0.0,0.0,1
stress_uncertainty,43,68.91208311,0.17203243,7.72199426,0.16308349,0.0,0.0,1
stress_uncertainty,44,62.42413619,0.16616856,7.64253845,0.17604807,0.0,0.0,1
stress_uncertainty,45,61.10309644,0.1967265,9.84282119,0.11415433,0.0,0.0,1
stress_uncertainty,46,74.78415497,0.18827023,10.07446021,0.0979449,0.0,0.0,1
stress_uncertainty,47,64.54625557,0.19396528,9.30403588,0.17416295,0.0,0.0,1
stress_uncertainty,48,64.76705636,0.12567196,9.80072828,0.13071818,0.0,0.0,1
stress_uncertainty,49,67.25783832,0.17358736,9.54432257,0.14790149,0.0,0.0,1
stress_uncertainty,50,74.84937132,0.15088826,9.06753318,0.12353513,0.0,0.0,1
stress_uncertainty,51,61.52423536,0.13024188,10.87318512,0.10279893,0.0,0.0,1
stress_uncertainty,52,64.59096601,0.12085402,8.98165302,0.1464204,0.0,0.0,1
stress_uncertainty,53,67.12865577,0.10960694,8.93422746,0.16558752,0.0,0.0,1
stress_uncertainty,54,70.15316601,0.122274,10.09423346,0.10093172,0.0,0.0,1
stress_uncertainty,55,70.27790112,0.12959397,10.33864853,0.13597091,0.0,0.0,1
stress_uncertainty,56,64.44832591,0.18295538,7.30032856,0.13453923,0.0,0.0,1
stress_uncertainty,57,71.5966317,0.10484132,9.46377274,0.10014395,0.0,0.0,1
stress_uncertainty,58,69.51883879,0.12588793,9.89948952,0.15372791,0.0,0.0,1
stress_uncertainty,59,74.17865255,0.18118772,10.3029467,0.10858359,0.0,0.0,1
stress_uncertainty,60,64.52529416,0.15473587,9.17915046,0.11032251,0.0,0.0,1
stress_uncertainty,61,71.97425833,0.15361846,10.1599483,0.11420073,0.0,0.0,1
stress_uncertainty,62,73.42655297,0.14137046,9.88819907,0.17187384,0.0,0.0,1
stress_uncertainty,63,71.46211384,0.16762037,9.64425048,0.16913289,0.0,0.0,1
stress_uncertainty,64,72.20680449,0.15662032,8.12848779,0.0829239,0.0,0.0,1
stress_uncertainty,65,74.63463967,0.18549715,10.17282069,0.09407577,0.0,0.0,1
stress_uncertainty,66,70.24215071,0.10327017,7.44803363,0.10262407,0.0,0.0,1
stress_uncertainty,67,64.76712607,0.11307402,8.54504983,0.10694952,0.0,0.0,1
stress_uncertainty,68,68.52365901,0.15106502,7.35925578,0.137043,0.0,0.0,1
stress_uncertainty,69,61.32136158,0.10708387,8.75756866,0.16421937,0.0,0.0,1
stress_uncertainty,70,63.00291529,0.19303599,7.11401748,0.10027181,0.0,0.0,1
stress_uncertainty,71,63.52549668,0.19788951,7.89975638,0.11934444,0.0,0.0,1
stress_uncertainty,72,74.93589221,0.16823642,7.25535852,0.10117733,0.0,0.0,1
stress_uncertainty,73,68.23386519,0.11235198,8.01583794,0.15497324,0.0,0.0,1
stress_uncertainty,74,68.35364424,0.13115418,8.32581064,0.12244895,0.0,0.0,1
stress_uncertainty,75,70.4320107,0.15321905,9.54155209,0.13558148,0.0,0.0,1
stress_uncertainty,76,70.87709451,0.14707197,10.4545804,0.12414432,0.0,0.0,1
stress_uncertainty,77,73.81259696,0.12466134,8.02995425,0.08032639,0.0,0.0,1
stress_uncertainty,78,67.09744552,0.1975064,9.64996263,0.08951136,0.0,0.0,1
stress_uncertainty,79,65.34871956,0.171417,9.26418803,0.12806869,0.0,0.0,1
stress_uncertainty,80,64.97209456,0.19650374,8.38116353,0.16022669,0.0,0.0,1
stress_uncertainty,81,66.74034233,0.17209122,7.86344253,0.17801331,0.0,0.0,1
stress_uncertainty,82,71.14878556,0.11324191,8.18831677,0.16759125,0.0,0.0,1
stress_uncertainty,83,72.43279316,0.15786654,10.2985868,0.1496481,0.0,0.0,1
stress_uncertainty,84,60.49247737,0.16855019,8.60443904,0.1025674,0.0,0.0,1
stress_uncertainty,85,66.48211668,0.15362479,10.41464121,0.08731605,0.0,0.0,1
stress_uncertainty,86,65.61843675,0.13634375,8.79483578,0.10246218,0.0,0.0,1
stress_uncertainty,87,66.37654145,0.14945571,7.21585138,0.13057213,0.0,0.0,1
stress_uncertainty,88,74.16693668,0.16740962,7.85383222,0.14557455,0.0,0.0,1
stress_uncertainty,89,63.78971623,0.14031704,9.70497591,0.17686408,0.0,0.0,1
stress_uncertainty,90,67.6173954,0.11366065,10.78234593,0.15920092,0.0,0.0,1
stress_uncertainty,91,65.66348698,0.19353299,9.96057165,0.13232217,0.0,0.0,1
stress_uncertainty,92,74.00689936,0.14643143,8.91913594,0.09589282,0.0,0.0,1
stress_uncertainty,93,69.52290205,0.11923001,7.03547506,0.1307448,0.0,0.0,1
stress_uncertainty,94,68.58644073,0.13058896,10.59855321,0.09961614,0.0,0.0,1
stress_uncertainty,95,72.59066338,0.16395207,9.51681169,0.12570055,0.0,0.0,1
stress_uncertainty,96,67.82846627,0.11281464,10.21379583,0.16082549,0.0,0.0,1
stress_uncertainty,97,65.15682517,0.10424244,10.39207714,0.08816914,0.0,0.0,1
stress_uncertainty,98,74.59300046,0.11143892,7.09041517,0.09603761,0.0,0.0,1
stress_uncertainty,99,71.75477516,0.12104812,10.15704787,0.09012522,0.0,0.0,1
stress_uncertainty,100,73.53698766,0.19456426,9.92096256,0.16591024,0.0,0.0,1
stress_uncertainty,101,61.31681118,0.16774089,9.87282135,0.12236565,0.0,0.0,1
stress_uncertainty,102,69.20977907,0.17207293,9.56959969,0.08681205,0.0,0.0,1
stress_uncertainty,103,60.55960944,0.12175427,10.70951975,0.11903452,0.0,0.0,1
stress_uncertainty,104,61.36710696,0.13954842,10.42362317,0.1678069,0.0,0.0,1
stress_uncertainty,105,69.31958167,0.1910413,7.08686615,0.08204463,0.0,0.0,1
stress_uncertainty,106,60.69935515,0.11320443,9.14535586,0.17146721,0.0,0.0,1
stress_uncertainty,107,62.80637987,0.10966682,9.23397349,0.1001009,0.0,0.0,1
stress_uncertainty,108,73.89398886,0.10991196,7.83925631,0.15549458,0.0,0.0,1
stress_uncertainty,109,74.46001173,0.13374659,8.33332228,0.17219855,0.0,0.0,1
stress_uncertainty,110,69.97807359,0.1528399,9.52237123,0.11106056,0.0,0.0,1
stress_uncertainty,111,69.36644275,0.1672011,7.97123301,0.12905607,0.0,0.0,1
stress_uncertainty,112,69.25345473,0.12950738,7.76712486,0.13050198,0.0,0.0,1
stress_uncertainty,113,74.2030722,0.12107898,8.53014228,0.11973166,0.0,0.0,1
stress_uncertainty,114,64.63972285,0.10866174,8.72901931,0.09606389,0.0,0.0,1
stress_uncertainty,115,61.64640167,0.14587045,7.17333163,0.12204265,0.0,0.0,1
stress_uncertainty,116,61.61830386,0.10426128,7.51466586,0.0906073,0.0,0.0,1
stress_uncertainty,117,74.59822786,0.10078034,10.40092265,0.14533792,0.0,0.0,1
stress_uncertainty,118,60.18395127,0.10498172,7.81338178,0.16436268,0.0,0.0,1
stress_uncertainty,119,69.13903411,0.14933376,10.75892758,0.13977444,0.0,0.0,1
stress_uncertainty,120,60.09978076,0.10313495,9.29345113,0.1335956,0.0,0.0,1
stress_uncertainty,121,72.96163525,0.14853199,8.06408218,0.13375508,0.0,0.0,1
stress_uncertainty,122,74.11705429,0.1032397,7.53396971,0.1056054,0.0,0.0,1
stress_uncertainty,123,74.15333475,0.12118047,10.97206726,0.17635624,0.0,0.0,1
stress_uncertainty,124,61.94945348,0.12369472,7.9900575,0.081222,0.0,0.0,1
stress_uncertainty,125,65.07570713,0.10893744,9.79519064,0.1483914,0.0,0.0,1
stress_uncertainty,126,60.37261548,0.19082108,10.39996205,0.11840331,0.0,0.0,1
stress_uncertainty,127,65.47713177,0.110082,9.19397179,0.17644927,0.0,0.0,1
stress_uncertainty,128,63.41310216,0.16744971,9.26207202,0.1373863,0.0,0.0,1
stress_uncertainty,129,68.98022219,0.18254298,10.30806158,0.09459713,0.0,0.0,1
stress_uncertainty,130,70.98451056,0.17857589,10.82296141,0.13760185,0.0,0.0,1
stress_uncertainty,131,62.90176422,0.12452618,7.07601612,0.12849477,0.0,0.0,1
stress_uncertainty,132,68.13673304,0.12184667,7.74791613,0.11655284,0.0,0.0,1
stress_uncertainty,133,73.6299288,0.11951944,10.81119858,0.11271264,0.0,0.0,1
stress_uncertainty,134,66.57830693,0.10301912,7.94144828,0.16258921,0.0,0.0,1
stress_uncertainty,135,65.04224933,0.15573101,7.87874243,0.15949703,0.0,0.0,1
stress_uncertainty,136,72.98469163,0.15063827,8.71481137,0.15736012,0.0,0.0,1
stress_uncertainty,137,62.87218246,0.15615064,9.27857692,0.08733402,0.0,0.0,1
stress_uncertainty,138,73.73272539,0.10056082,9.09719458,0.15362781,0.0,0.0,1
stress_uncertainty,139,62.45692628,0.10510758,7.60053278,0.15744549,0.0,0.0,1
stress_uncertainty,140,60.17449772,0.12531022,10.80224272,0.17245028,0.0,0.0,1
stress_uncertainty,141,70.70813128,0.1978374,10.91209854,0.11997489,0.0,0.0,1
stress_uncertainty,142,65.07948791,0.19795172,9.06247064,0.16782733,0.0,0.0,1
stress_uncertainty,143,65.67361563,0.11969627,10.52597573,0.1742443,0.0,0.0,1
stress_uncertainty,144,63.04215065,0.17237862,9.74446033,0.11517835,0.0,0.0,1
stress_uncertainty,145,66.92835239,0.11302028,7.91626896,0.16311853,0.0,0.0,1
stress_uncertainty,146,65.36213205,0.17406208,8.39811726,0.15800089,0.0,0.0,1
stress_uncertainty,147,60.97298016,0.14334199,7.97903135,0.11837545,0.0,0.0,1
stress_uncertainty,148,65.93975749,0.12303036,8.45410393,0.17592732,0.0,0.0,1
stress_uncertainty,149,65.05362285,0.18281341,8.56342719,0.1460927,0.0,0.0,1
stress_uncertainty,150,72.74915029,0.11177861,10.07229775,0.09050545,0.0,0.0,1
stress_uncertainty,151,62.53324222,0.13922218,10.45253051,0.10373618,0.0,0.0,1
stress_uncertainty,152,69.10496247,0.14535288,7.9720365,0.13333314,0.0,0.0,1
stress_uncertainty,153,65.81357912,0.1181919,10.58654567,0.15688877,0.0,0.0,1
stress_uncertainty,154,64.76854664,0.16219935,8.06060586,0.17420504,0.0,0.0,1
stress_uncertainty,155,71.96485281,0.19392331,7.74778716,0.14599385,0.0,0.0,1
stress_uncertainty,156,74.90559518,0.16653805,8.76599077,0.14615224,0.0,0.0,1
stress_uncertainty,157,72.90764679,0.10859448,8.42300395,0.09959301,0.0,0.0,1
stress_uncertainty,158,68.69534279,0.18300486,10.29069734,0.09502351,0.0,0.0,1
stress_uncertainty,159,69.6226179,0.1441872,10.05570526,0.16650408,0.0,0.0,1
stress_uncertainty,160,61.84838827,0.16674868,8.50685684,0.09902062,0.0,0.0,1
stress_uncertainty,161,70.07970628,0.16224983,7.80760043,0.16605508,0.0,0.0,1
stress_uncertainty,162,71.92246153,0.18266399,7.15336788,0.13069893,0.0,0.0,1
stress_uncertainty,163,63.8142848,0.18274172,10.80634707,0.16689566,0.0,0.0,1
stress_uncertainty,164,65.66977676,0.15438811,10.45349573,0.13069176,0.0,0.0,1
stress_uncertainty,165,71.18218012,0.14318066,10.70622809,0.1177146,0.0,0.0,1
stress_uncertainty,166,69.60570617,0.16893797,7.38257486,0.11637348,0.0,0.0,1
stress_uncertainty,167,70.66975697,0.13380345,9.13937102,0.10546949,0.0,0.0,1
stress_uncertainty,168,62.95458246,0.15430799,10.65742953,0.08117488,0.0,0.0,1
stress_uncertainty,169,72.25185851,0.14272227,7.9372582,0.13720565,0.0,0.0,1
stress_uncertainty,170,74.16311183,0.13007679,8.06758257,0.1647813,0.0,0.0,1
stress_uncertainty,171,72.93239847,0.19502346,10.72197886,0.15220389,0.0,0.0,1
stress_uncertainty,172,65.26263669,0.11902598,7.97748042,0.14060815,0.0,0.0,1
stress_uncertainty,173,69.12773036,0.16530688,10.29064163,0.14683706,0.0,0.0,1
stress_uncertainty,174,69.12917091,0.15720961,9.28888695,0.1487682,0.0,0.0,1
stress_uncertainty,175,70.7039098,0.19518603,9.05836779,0.15236131,0.0,0.0,1
stress_uncertainty,176,69.46314246,0.14483137,8.50425801,0.15615426,0.0,0.0,1
stress_uncertainty,177,70.630242,0.15076156,9.84015391,0.15399366,0.0,0.0,1
stress_uncertainty,178,66.5660388,0.1492332,8.82767494,0.16447277,0.0,0.0,1
stress_uncertainty,179,62.87304682,0.13748711,10.47185558,0.10379828,0.0,0.0,1
stress_uncertainty,180,61.68654977,0.14619949,8.32137371,0.11499074,0.0,0.0,1
stress_uncertainty,181,71.2461663,0.10244717,10.31880924,0.09195477,0.0,0.0,1
stress_uncertainty,182,64.87768956,0.10467675,7.93560719,0.08401535,0.0,0.0,1
stress_uncertainty,183,71.45081029,0.16874608,10.2758522,0.1304802,0.0,0.0,1
stress_uncertainty,184,60.35998053,0.13758281,9.2453659,0.11414885,0.0,0.0,1
stress_uncertainty,185,67.88805212,0.14916464,10.4267384,0.13180667,0.0,0.0,1
stress_uncertainty,186,74.85965759,0.13135704,10.55022749,0.14712557,0.0,0.0,1
stress_uncertainty,187,69.55647337,0.13580947,8.71426898,0.09929763,0.0,0.0,1
stress_uncertainty,188,69.88240984,0.1177341,8.42439991,0.16822465,0.0,0.0,1
stress_uncertainty,189,69.83484337,0.14225957,8.57884644,0.1621017,0.0,0.0,1
stress_uncertainty,190,70.04925194,0.11343059,7.24009637,0.10215591,0.0,0.0,1
stress_uncertainty,191,73.10002195,0.11118761,10.70604754,0.10711141,0.0,0.0,1
stress_uncertainty,192,63.47414973,0.12775844,10.9063928,0.14058297,0.0,0.0,1
stress_uncertainty,193,72.57644073,0.13703684,7.3968982,0.08245802,0.0,0.0,1
stress_uncertainty,194,64.21021342,0.12966066,8.62312637,0.10543447,0.0,0.0,1
stress_uncertainty,195,62.0609997,0.12205724,10.88705335,0.1403645,0.0,0.0,1
stress_uncertainty,196,63.6439367,0.1182816,7.28107651,0.11493875,0.0,0.0,1
stress_uncertainty,197,73.34718788,0.19861923,8.82840488,0.11039538,0.0,0.0,1
stress_uncertainty,198,68.34110378,0.1746242,7.38563431,0.10504794,0.0,0.0,1
stress_uncertainty,199,72.7226857,0.13145721,10.94316034,0.17086143,0.0,0.0,1
stress_uncertainty,200,61.23403106,0.12645084,10.00376316,0.11221695,0.0,0.0,1
stress_uncertainty,201,71.80894436,0.10723176,8.58762624,0.17060777,0.0,0.0,1
stress_uncertainty,202,66.07741626,0.16187064,10.56082492,0.14182574,0.0,0.0,1
stress_uncertainty,203,69.56112477,0.14490533,7.51577087,0.1194599,0.0,0.0,1
stress_uncertainty,204,65.84349577,0.1220506,7.68418597,0.08780023,0.0,0.0,1
stress_uncertainty,205,60.61315012,0.10759446,9.60870577,0.08223517,0.0,0.0,1
stress_uncertainty,206,74.46000201,0.12062379,10.69374372,0.13463039,0.0,0.0,1
stress_uncertainty,207,64.40922272,0.10577906,7.21376782,0.1508203,0.0,0.0,1
stress_uncertainty,208,61.8263572,0.18649388,7.41568172,0.14110763,0.0,0.0,1
